agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,37,36,19.0,11.0,8.0,8.0,6.5,0.0,6.5
8,38,35,20.5,14.5,6.0,6.0,6.5,0.0,6.5
6,34,2,22.0,7.5,14.5,12.0,6.5,2.5,9.0
9,37,98,29.5,20.5,9.0,9.0,9.0,0.0,9.0
10,38,36,29.5,22.5,7.0,7.0,7.5,0.0,7.5
11,34,2,36.5,24.5,12.0,12.0,2.5,0.0,2.5
12,37,35,39.0,32.0,7.0,7.0,6.5,0.0,6.5
13,38,97,40.5,34.5,6.0,6.0,5.5,0.0,5.5
14,34,1,48.5,37.5,11.0,11.0,5.0,0.0,5.0
15,38,98,50.5,42.5,8.0,8.0,6.5,0.0,6.5
16,34,2,54.0,42.0,12.0,12.0,2.5,0.0,2.5
17,97,1,55.5,45.5,10.0,10.0,2.5,0.0,2.5
18,38,35,59.0,53.0,6.0,6.0,6.5,0.0,6.5
20,34,2,71.5,59.5,12.0,12.0,6.0,0.0,6.0
19,36,2,74.0,59.5,14.5,14.0,9.5,0.5,10.0
22,37,98,75.0,66.0,9.0,9.0,5.5,0.0,5.5
21,98,2,78.0,63.0,15.0,15.0,6.0,0.0,6.0
23,97,2,84.5,73.5,11.0,11.0,9.5,0.0,9.5
24,38,36,87.5,80.5,7.0,7.0,13.0,0.0,13.0
26,97,2,92.0,81.0,11.0,11.0,6.5,0.0,6.5
25,35,1,97.0,85.0,12.0,12.0,14.0,0.0,14.0
28,38,35,99.5,93.5,6.0,6.0,12.0,0.0,12.0
27,34,1,101.0,90.0,11.0,11.0,12.0,0.0,12.0
29,37,98,104.5,95.5,9.0,9.0,10.5,0.0,10.5
30,34,2,117.0,105.0,12.0,12.0,9.5,0.0,9.5
