agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,98,2,19.5,4.5,15.0,15.0,3.5,0.0,3.5
7,34,2,24.0,12.0,12.0,12.0,7.5,0.0,7.5
9,37,98,28.0,19.0,9.0,9.0,7.5,0.0,7.5
8,35,2,30.5,15.5,15.0,13.0,7.5,2.0,9.5
10,34,1,37.0,25.5,11.5,11.0,10.5,0.5,11.0
11,38,36,37.0,28.5,8.5,7.0,10.0,1.5,11.5
12,37,34,40.0,34.0,6.0,6.0,12.0,0.0,12.0
13,98,1,44.0,30.0,14.0,14.0,1.0,0.0,1.0
14,38,97,45.5,39.5,6.0,6.0,7.0,0.0,7.0
15,37,34,51.0,45.0,6.0,6.0,9.0,0.0,9.0
18,38,34,56.5,51.5,5.0,5.0,5.0,0.0,5.0
17,35,1,59.0,47.0,12.0,12.0,4.0,0.0,4.0
16,36,1,61.5,48.0,13.5,13.0,8.5,0.5,9.0
20,37,35,65.0,58.0,7.0,7.0,4.5,0.0,4.5
19,98,2,71.0,56.0,15.0,15.0,6.0,0.0,6.0
21,36,1,73.5,60.5,13.0,13.0,3.5,0.0,3.5
24,36,1,83.0,70.0,13.0,13.0,2.5,0.0,2.5
22,34,2,84.5,72.0,12.5,12.0,11.5,0.5,12.0
25,38,97,86.0,80.0,6.0,6.0,9.0,0.0,9.0
23,98,2,87.0,71.5,15.5,15.0,7.5,0.5,8.0
26,98,2,98.5,83.5,15.0,15.0,9.0,0.0,9.0
27,37,97,99.0,94.0,5.0,5.0,16.0,0.0,16.0
28,38,35,99.5,93.5,6.0,6.0,12.0,0.0,12.0
29,37,35,108.0,101.0,7.0,7.0,5.5,0.0,5.5
30,38,35,112.5,106.5,6.0,6.0,7.5,0.0,7.5
