agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,35,12.5,6.5,6.0,6.0,5.5,0.0,5.5
7,98,1,22.0,8.0,14.0,14.0,3.5,0.0,3.5
10,37,34,25.5,19.5,6.0,6.0,4.5,0.0,4.5
8,36,2,30.5,13.5,17.0,14.0,5.5,3.0,8.5
9,34,2,33.0,21.0,12.0,12.0,9.5,0.0,9.5
11,38,98,34.0,26.0,8.0,8.0,7.5,0.0,7.5
13,37,97,36.5,31.5,5.0,5.0,6.0,0.0,6.0
12,35,1,46.0,34.0,12.0,12.0,12.0,0.0,12.0
16,38,34,47.0,42.0,5.0,5.0,6.0,0.0,6.0
15,37,36,51.5,43.5,8.0,8.0,11.0,0.0,11.0
17,97,1,52.5,42.5,10.0,10.0,3.0,0.0,3.0
14,34,2,54.5,42.5,12.0,12.0,13.5,0.0,13.5
18,38,35,62.0,56.0,6.0,6.0,13.0,0.0,13.0
20,37,97,66.5,61.5,5.0,5.0,11.5,0.0,11.5
19,98,2,68.0,52.0,16.0,15.0,5.5,1.0,6.5
22,38,97,69.5,63.5,6.0,6.0,6.5,0.0,6.5
21,98,1,76.5,62.5,14.0,14.0,9.0,0.0,9.0
23,36,1,79.5,65.0,14.5,13.0,4.5,1.5,6.0
26,38,36,82.5,75.5,7.0,7.0,4.5,0.0,4.5
25,37,35,85.0,78.0,7.0,7.0,10.5,0.0,10.5
24,98,2,91.0,72.5,18.5,15.0,8.5,3.5,12.0
28,38,98,97.5,89.5,8.0,8.0,11.5,0.0,11.5
29,37,98,100.0,90.5,9.5,9.0,9.0,0.5,9.5
30,36,1,101.0,88.0,13.0,13.0,3.0,0.0,3.0
27,98,1,104.0,86.5,17.5,14.0,12.0,3.5,15.5
