agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,36,1,18.5,5.5,13.0,13.0,4.5,0.0,4.5
8,37,36,23.5,15.5,8.0,8.0,6.5,0.0,6.5
7,35,2,26.5,11.5,15.0,13.0,6.5,2.0,8.5
9,97,1,33.5,23.5,10.0,10.0,10.5,0.0,10.5
11,37,35,36.5,29.5,7.0,7.0,8.5,0.0,8.5
10,34,2,39.5,27.5,12.0,12.0,10.5,0.0,10.5
12,36,1,39.5,26.5,13.0,13.0,1.5,0.0,1.5
13,34,1,49.5,38.5,11.0,11.0,9.5,0.0,9.5
14,37,36,53.0,45.0,8.0,8.0,12.0,0.0,12.0
15,98,2,55.5,40.5,15.0,15.0,3.5,0.0,3.5
16,34,1,62.5,51.5,11.0,11.0,10.5,0.0,10.5
17,35,2,66.5,53.5,13.0,13.0,8.5,0.0,8.5
19,36,2,69.5,54.0,15.5,14.0,1.0,1.5,2.5
18,97,2,74.5,63.5,11.0,11.0,14.5,0.0,14.5
20,34,1,78.5,67.5,11.0,11.0,10.5,0.0,10.5
23,37,35,86.5,79.5,7.0,7.0,10.5,0.0,10.5
21,35,2,90.0,74.5,15.5,13.0,13.5,2.5,16.0
22,97,2,92.5,79.5,13.0,11.0,14.5,2.0,16.5
24,38,98,93.5,85.5,8.0,8.0,12.5,0.0,12.5
25,37,34,97.5,91.5,6.0,6.0,10.5,0.0,10.5
26,35,2,104.5,91.5,13.0,13.0,2.5,0.0,2.5
