agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,37,36,15.5,7.5,8.0,8.0,6.5,0.0,6.5
8,38,35,21.5,15.5,6.0,6.0,6.5,0.0,6.5
7,35,1,22.5,10.5,12.0,12.0,5.5,0.0,5.5
10,38,34,27.5,22.5,5.0,5.0,5.5,0.0,5.5
9,34,2,32.5,20.5,12.0,12.0,7.5,0.0,7.5
13,97,2,42.5,31.5,11.0,11.0,2.5,0.0,2.5
11,36,1,43.0,30.0,13.0,13.0,9.0,0.0,9.0
12,98,1,46.0,30.5,15.5,14.0,5.5,1.5,7.0
14,35,1,50.5,38.5,12.0,12.0,5.5,0.0,5.5
17,38,34,58.0,53.0,5.0,5.0,8.0,0.0,8.0
15,97,2,58.5,47.5,11.0,11.0,10.5,0.0,10.5
16,35,2,66.5,53.5,13.0,13.0,12.5,0.0,12.5
19,37,97,66.5,61.5,5.0,5.0,8.5,0.0,8.5
20,38,97,69.0,63.0,6.0,6.0,6.0,0.0,6.0
18,36,2,71.0,57.0,14.0,14.0,8.0,0.0,8.0
22,37,97,78.5,73.5,5.0,5.0,8.5,0.0,8.5
21,35,1,83.5,69.5,14.0,12.0,8.5,2.0,10.5
23,36,2,90.5,76.5,14.0,14.0,7.5,0.0,7.5
24,35,1,91.0,79.0,12.0,12.0,6.0,0.0,6.0
26,34,1,94.5,83.5,11.0,11.0,2.5,0.0,2.5
25,98,2,98.5,83.5,15.0,15.0,6.5,0.0,6.5
27,37,35,101.5,94.5,7.0,7.0,9.5,0.0,9.5
29,38,36,108.0,101.0,7.0,7.0,8.0,0.0,8.0
28,36,1,113.5,100.5,13.0,13.0,11.5,0.0,11.5
30,37,35,114.0,107.0,7.0,7.0,10.0,0.0,10.0
31,34,2,122.5,110.5,12.0,12.0,9.5,0.0,9.5
