agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,98,14.5,6.5,8.0,8.0,5.5,0.0,5.5
7,97,1,22.0,12.0,10.0,10.0,7.5,0.0,7.5
8,37,98,25.0,16.0,9.0,9.0,8.0,0.0,8.0
9,35,1,30.0,18.0,12.0,12.0,6.5,0.0,6.5
10,36,2,31.5,17.5,14.0,14.0,2.5,0.0,2.5
11,38,97,32.0,26.0,6.0,6.0,7.5,0.0,7.5
12,37,97,38.0,33.0,5.0,5.0,11.0,0.0,11.0
13,34,1,41.0,30.0,11.0,11.0,4.5,0.0,4.5
15,34,2,47.0,35.0,12.0,12.0,2.5,0.0,2.5
14,38,36,47.5,40.5,7.0,7.0,11.5,0.0,11.5
17,37,34,49.0,43.0,6.0,6.0,3.5,0.0,3.5
18,38,34,56.0,51.0,5.0,5.0,8.0,0.0,8.0
16,98,2,57.5,42.5,15.0,15.0,6.5,0.0,6.5
20,37,97,60.0,55.0,5.0,5.0,5.0,0.0,5.0
22,37,97,67.0,62.0,5.0,5.0,5.0,0.0,5.0
19,35,1,70.0,58.0,12.0,12.0,11.5,0.0,11.5
21,98,1,72.5,58.0,14.5,14.0,4.5,0.5,5.0
23,38,97,72.5,66.5,6.0,6.0,6.0,0.0,6.0
24,37,35,78.0,71.0,7.0,7.0,7.0,0.0,7.0
25,98,1,87.0,73.0,14.0,14.0,5.5,0.0,5.5
27,97,2,87.5,76.5,11.0,11.0,2.0,0.0,2.0
28,38,97,90.5,84.5,6.0,6.0,6.5,0.0,6.5
26,34,1,94.0,83.0,11.0,11.0,12.0,0.0,12.0
29,35,2,98.0,85.0,13.0,13.0,3.5,0.0,3.5
32,38,34,104.0,97.0,7.0,5.0,5.0,2.0,7.0
