agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,38,97,16.0,10.0,6.0,6.0,5.5,0.0,5.5
6,97,1,18.5,8.5,10.0,10.0,7.5,0.0,7.5
9,38,36,25.0,18.0,7.0,7.0,6.5,0.0,6.5
8,36,2,29.5,13.5,16.0,14.0,5.5,2.0,7.5
11,34,1,33.0,22.0,11.0,11.0,3.5,0.0,3.5
12,38,35,34.5,28.5,6.0,6.0,6.5,0.0,6.5
10,98,1,39.5,22.5,17.0,14.0,7.5,3.0,10.5
13,36,2,40.0,26.0,14.0,14.0,0.5,0.0,0.5
16,38,35,46.5,40.5,6.0,6.0,4.5,0.0,4.5
14,98,2,53.5,38.5,15.0,15.0,9.5,0.0,9.5
18,38,36,56.0,49.0,7.0,7.0,6.0,0.0,6.0
17,37,34,58.0,50.5,7.5,6.0,11.0,1.5,12.5
19,35,1,59.5,47.5,12.0,12.0,1.0,0.0,1.0
15,36,2,61.0,44.0,17.0,14.0,11.5,3.0,14.5
20,38,35,68.5,62.5,6.0,6.0,12.5,0.0,12.5
21,37,34,70.0,64.0,6.0,6.0,10.5,0.0,10.5
22,38,97,73.5,67.5,6.0,6.0,3.5,0.0,3.5
24,38,97,80.5,74.5,6.0,6.0,3.5,0.0,3.5
25,37,34,82.5,76.5,6.0,6.0,2.0,0.0,2.0
23,98,1,86.5,69.5,17.0,14.0,2.0,3.0,5.0
27,37,98,94.5,85.5,9.0,9.0,4.0,0.0,4.0
26,36,2,98.5,82.5,16.0,14.0,4.5,2.0,6.5
28,36,1,102.5,89.5,13.0,13.0,4.5,0.0,4.5
29,35,2,109.0,96.0,13.0,13.0,7.5,0.0,7.5
31,37,34,109.5,103.5,6.0,6.0,8.0,0.0,8.0
30,34,1,113.5,99.5,14.0,11.0,7.5,3.0,10.5
