agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,98,14.5,6.5,8.0,8.0,5.5,0.0,5.5
7,37,97,17.0,12.0,5.0,5.0,7.5,0.0,7.5
9,38,36,25.0,18.0,7.0,7.0,6.5,0.0,6.5
8,35,1,25.5,13.5,12.0,12.0,5.5,0.0,5.5
11,97,1,30.0,20.0,10.0,10.0,1.5,0.0,1.5
10,98,2,32.0,15.5,16.5,15.0,0.5,1.5,2.0
12,37,35,37.5,30.5,7.0,7.0,8.5,0.0,8.5
13,97,1,40.0,30.0,10.0,10.0,4.5,0.0,4.5
16,38,34,48.0,43.0,5.0,5.0,7.0,0.0,7.0
15,37,98,50.0,41.0,9.0,9.0,8.5,0.0,8.5
14,34,2,50.5,38.5,12.0,12.0,9.5,0.0,9.5
17,37,98,60.5,49.5,11.0,9.0,6.5,2.0,8.5
20,38,34,64.5,59.5,5.0,5.0,6.0,0.0,6.0
18,36,1,66.0,53.0,13.0,13.0,6.5,0.0,6.5
19,35,2,66.0,53.0,13.0,13.0,3.0,0.0,3.0
21,37,35,70.5,63.5,7.0,7.0,6.5,0.0,6.5
22,38,36,75.5,68.5,7.0,7.0,8.0,0.0,8.0
24,37,97,81.0,76.0,5.0,5.0,8.5,0.0,8.5
23,98,2,84.5,69.5,15.0,15.0,5.5,0.0,5.5
26,38,36,88.5,81.5,7.0,7.0,7.0,0.0,7.0
25,98,2,89.5,74.5,15.0,15.0,3.5,0.0,3.5
28,34,1,95.0,84.0,11.0,11.0,2.5,0.0,2.5
27,98,1,97.5,81.5,16.0,14.0,3.5,2.0,5.5
30,37,34,102.5,96.5,6.0,6.0,8.0,0.0,8.0
31,38,34,107.0,98.5,8.5,5.0,6.5,3.5,10.0
29,34,1,107.5,96.5,11.0,11.0,11.5,0.0,11.5
