agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
4,35,2,19.5,6.5,13.0,13.0,5.5,0.0,5.5
5,97,1,22.5,12.5,10.0,10.0,8.5,0.0,8.5
6,98,2,27.5,12.5,15.0,15.0,5.5,0.0,5.5
7,35,1,42.5,30.5,12.0,12.0,20.5,0.0,20.5
9,38,97,42.5,36.5,6.0,6.0,20.5,0.0,20.5
8,97,1,46.5,36.5,10.0,10.0,23.5,0.0,23.5
10,37,97,52.5,47.5,5.0,5.0,28.5,0.0,28.5
12,38,35,62.5,56.5,6.0,6.0,19.5,0.0,19.5
11,34,2,67.5,55.5,12.0,12.0,24.5,0.0,24.5
13,98,1,73.0,59.0,14.0,14.0,16.0,0.0,16.0
14,37,34,75.5,69.5,6.0,6.0,20.5,0.0,20.5
15,36,2,91.5,77.5,14.0,14.0,25.5,0.0,25.5
17,98,1,95.0,81.0,14.0,14.0,20.0,0.0,20.0
16,97,2,98.5,87.0,11.5,11.0,29.0,0.5,29.5
18,38,97,106.5,100.5,6.0,6.0,36.5,0.0,36.5
20,37,35,115.5,108.5,7.0,7.0,35.5,0.0,35.5
19,35,1,119.0,107.0,12.0,12.0,40.0,0.0,40.0
21,34,2,121.5,109.5,12.0,12.0,33.5,0.0,33.5
22,36,2,132.5,118.5,14.0,14.0,39.5,0.0,39.5
23,98,2,144.0,129.0,15.0,15.0,47.0,0.0,47.0
13,38,98,69.0,61.0,8.0,8.0,30.0,0.0,30.0
12,36,1,72.5,59.5,13.0,13.0,34.5,0.0,34.5
14,35,1,77.5,65.5,12.0,12.0,28.5,0.0,28.5
15,37,98,87.0,78.0,9.0,9.0,38.0,0.0,38.0
16,34,1,96.5,85.5,11.0,11.0,42.5,0.0,42.5
