agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,97,12.5,6.5,6.0,6.0,5.5,0.0,5.5
7,37,98,22.0,13.0,9.0,9.0,7.5,0.0,7.5
9,37,97,22.5,17.5,5.0,5.0,3.0,0.0,3.0
8,36,2,28.5,14.5,14.0,14.0,4.5,0.0,4.5
10,35,1,37.5,25.5,12.0,12.0,6.5,0.0,6.5
11,36,1,40.5,26.0,14.5,13.0,2.5,1.5,4.0
12,35,1,45.0,33.0,12.0,12.0,5.0,0.0,5.0
13,37,98,47.5,38.5,9.0,9.0,6.0,0.0,6.0
14,38,36,53.5,46.5,7.0,7.0,9.5,0.0,9.5
15,34,2,62.5,50.5,12.0,12.0,9.0,0.0,9.0
17,38,36,64.0,57.0,7.0,7.0,6.5,0.0,6.5
16,97,2,68.0,57.0,11.0,11.0,11.0,0.0,11.0
18,35,1,69.5,57.5,12.0,12.0,2.5,0.0,2.5
19,34,1,77.5,66.5,11.0,11.0,7.0,0.0,7.0
20,37,34,79.0,73.0,6.0,6.0,9.0,0.0,9.0
21,36,1,86.0,73.0,13.0,13.0,4.5,0.0,4.5
22,38,36,86.0,79.0,7.0,7.0,6.0,0.0,6.0
24,97,2,97.0,86.0,11.0,11.0,4.0,0.0,4.0
23,98,2,100.0,85.0,15.0,15.0,7.5,0.0,7.5
25,34,2,102.5,90.0,12.5,12.0,3.5,0.5,4.0
26,38,35,104.0,98.0,6.0,6.0,7.0,0.0,7.0
27,98,2,114.0,99.0,15.0,15.0,3.5,0.0,3.5
29,37,35,118.0,111.0,7.0,7.0,6.5,0.0,6.5
28,98,1,122.0,108.0,14.0,14.0,8.0,0.0,8.0
30,38,36,124.5,117.5,7.0,7.0,8.5,0.0,8.5
32,38,98,132.5,124.5,8.0,8.0,6.5,0.0,6.5
