agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,37,97,16.5,11.5,5.0,5.0,6.5,0.0,6.5
6,98,1,19.0,4.5,14.5,14.0,3.5,0.5,4.0
8,38,97,21.5,15.5,6.0,6.0,6.5,0.0,6.5
9,37,34,26.5,20.5,6.0,6.0,7.5,0.0,7.5
10,98,1,36.5,22.5,14.0,14.0,5.5,0.0,5.5
12,97,1,39.0,28.5,10.5,10.0,3.5,0.5,4.0
11,35,1,42.5,30.5,12.0,12.0,9.5,0.0,9.5
13,36,1,46.5,33.5,13.0,13.0,4.5,0.0,4.5
14,37,34,48.0,42.0,6.0,6.0,9.0,0.0,9.0
18,38,97,59.0,53.0,6.0,6.0,4.0,0.0,4.0
15,97,2,62.0,50.5,11.5,11.0,13.5,0.5,14.0
17,37,98,64.0,53.5,10.5,9.0,8.5,1.5,10.0
16,36,2,67.5,50.0,17.5,14.0,9.0,3.5,12.5
19,36,1,72.5,59.5,13.0,13.0,6.5,0.0,6.5
20,34,1,75.0,62.0,13.0,11.0,5.0,2.0,7.0
21,37,36,80.0,72.0,8.0,8.0,11.0,0.0,11.0
22,35,1,82.0,68.0,14.0,12.0,3.0,2.0,5.0
23,38,36,86.5,76.5,10.0,7.0,7.5,3.0,10.5
26,38,35,93.0,87.0,6.0,6.0,6.0,0.0,6.0
25,37,36,95.0,86.0,9.0,8.0,9.0,1.0,10.0
24,34,2,97.5,85.5,12.0,12.0,12.5,0.0,12.5
27,97,1,104.5,94.5,10.0,10.0,5.5,0.0,5.5
29,97,2,113.0,102.0,11.0,11.0,5.0,0.0,5.0
28,34,2,115.5,103.5,12.0,12.0,10.5,0.0,10.5
30,37,36,116.5,108.5,8.0,8.0,7.5,0.0,7.5
