agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
5,34,1,18.5,7.5,11.0,11.0,6.5,0.0,6.5
7,37,97,19.0,14.0,5.0,5.0,7.0,0.0,7.0
6,35,1,22.5,10.5,12.0,12.0,6.5,0.0,6.5
8,38,97,23.0,17.0,6.0,6.0,7.0,0.0,7.0
12,37,34,34.0,28.0,6.0,6.0,6.0,0.0,6.0
11,38,35,38.5,32.5,6.0,6.0,13.5,0.0,13.5
10,35,2,39.0,23.0,16.0,13.0,7.0,3.0,10.0
9,36,2,44.0,29.5,14.5,14.0,16.5,0.5,17.0
14,97,1,52.5,42.5,10.0,10.0,14.5,0.0,14.5
13,98,1,55.0,39.0,16.0,14.0,14.0,2.0,16.0
15,36,2,63.0,49.0,14.0,14.0,18.0,0.0,18.0
16,34,1,67.0,56.0,11.0,11.0,22.0,0.0,22.0
18,38,97,71.0,65.0,6.0,6.0,22.0,0.0,22.0
17,98,1,76.5,62.5,14.0,14.0,22.5,0.0,22.5
21,34,1,85.0,74.0,11.0,11.0,16.0,0.0,16.0
19,35,1,88.0,74.0,14.0,12.0,28.0,2.0,30.0
20,36,2,92.0,78.0,14.0,14.0,26.0,0.0,26.0
22,37,98,96.5,87.5,9.0,9.0,23.5,0.0,23.5
23,38,97,101.0,95.0,6.0,6.0,25.0,0.0,25.0
