agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
5,38,35,12.5,6.5,6.0,6.0,5.5,0.0,5.5
6,37,36,20.0,12.0,8.0,8.0,8.0,0.0,8.0
8,38,35,24.0,18.0,6.0,6.0,8.0,0.0,8.0
7,97,1,25.0,15.0,10.0,10.0,8.0,0.0,8.0
9,34,1,28.0,15.5,12.5,11.0,2.5,1.5,4.0
10,37,35,35.0,28.0,7.0,7.0,12.0,0.0,12.0
11,38,97,36.0,30.0,6.0,6.0,11.0,0.0,11.0
13,38,34,43.0,38.0,5.0,5.0,7.0,0.0,7.0
12,34,2,50.0,38.0,12.0,12.0,13.0,0.0,13.0
15,35,1,52.0,40.0,12.0,12.0,3.0,0.0,3.0
14,36,2,52.5,38.0,14.5,14.0,4.0,0.5,4.5
16,36,2,61.0,47.0,14.0,14.0,7.0,0.0,7.0
17,38,35,65.0,59.0,6.0,6.0,16.0,0.0,16.0
18,37,35,72.0,65.0,7.0,7.0,19.0,0.0,19.0
19,98,2,78.5,61.5,17.0,15.0,12.5,2.0,14.5
21,36,2,82.0,68.0,14.0,14.0,10.0,0.0,10.0
22,38,34,83.0,78.0,5.0,5.0,17.0,0.0,17.0
20,97,1,84.0,74.0,10.0,10.0,19.0,0.0,19.0
25,97,1,96.0,86.0,10.0,10.0,7.0,0.0,7.0
23,37,36,96.5,88.5,8.0,8.0,21.5,0.0,21.5
26,38,36,101.0,94.0,7.0,7.0,12.0,0.0,12.0
24,98,2,108.0,91.0,17.0,15.0,21.0,2.0,23.0
28,35,1,111.5,99.5,12.0,12.0,11.5,0.0,11.5
29,37,36,117.0,109.0,8.0,8.0,18.0,0.0,18.0
27,34,2,121.0,109.0,12.0,12.0,24.0,0.0,24.0
