agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
5,38,36,13.5,6.5,7.0,7.0,5.5,0.0,5.5
6,37,98,21.0,12.0,9.0,9.0,8.0,0.0,8.0
7,35,2,25.5,12.5,13.0,13.0,5.5,0.0,5.5
8,97,1,29.0,18.5,10.5,10.0,8.5,0.5,9.0
9,35,2,29.5,16.5,13.0,13.0,3.5,0.0,3.5
10,37,34,36.0,30.0,6.0,6.0,14.0,0.0,14.0
11,38,97,40.5,34.5,6.0,6.0,15.5,0.0,15.5
14,35,1,51.0,39.0,12.0,12.0,11.0,0.0,11.0
15,37,35,52.5,45.5,7.0,7.0,8.5,0.0,8.5
12,98,2,56.0,39.0,17.0,15.0,17.0,2.0,19.0
13,36,2,58.5,39.5,19.0,14.0,14.5,5.0,19.5
17,34,1,66.5,55.5,11.0,11.0,12.5,0.0,12.5
16,36,2,76.0,62.0,14.0,14.0,22.0,0.0,22.0
19,37,97,77.0,68.5,8.5,5.0,19.5,3.5,23.0
18,97,2,81.5,69.0,12.5,11.0,23.0,1.5,24.5
22,38,36,90.0,83.0,7.0,7.0,25.0,0.0,25.0
20,98,2,91.5,76.5,15.0,15.0,24.5,0.0,24.5
21,35,1,99.0,87.0,12.0,12.0,32.0,0.0,32.0
23,34,1,104.5,93.5,11.0,11.0,32.5,0.0,32.5
