agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
4,38,34,11.5,6.5,5.0,5.0,5.5,0.0,5.5
6,37,97,21.5,16.5,5.0,5.0,7.5,0.0,7.5
5,97,1,23.0,13.0,10.0,10.0,8.0,0.0,8.0
7,38,36,23.5,16.5,7.0,7.0,3.5,0.0,3.5
8,34,2,36.5,24.5,12.0,12.0,7.5,0.0,7.5
9,38,34,38.0,33.0,5.0,5.0,12.0,0.0,12.0
10,98,1,41.5,27.5,14.0,14.0,2.5,0.0,2.5
12,35,2,54.0,41.0,13.0,13.0,8.0,0.0,8.0
13,38,97,57.5,51.5,6.0,6.0,14.5,0.0,14.5
11,36,2,62.0,46.5,15.5,14.0,17.5,1.5,19.0
14,37,35,71.0,64.0,7.0,7.0,23.0,0.0,23.0
15,98,2,78.5,63.5,15.0,15.0,18.5,0.0,18.5
16,34,1,85.0,74.0,11.0,11.0,25.0,0.0,25.0
17,36,2,88.5,74.0,14.5,14.0,21.0,0.5,21.5
18,38,35,93.5,87.5,6.0,6.0,30.5,0.0,30.5
21,37,34,106.5,100.5,6.0,6.0,27.5,0.0,27.5
19,98,1,110.5,95.0,15.5,14.0,30.0,1.5,31.5
20,97,1,113.5,101.5,12.0,10.0,32.5,2.0,34.5
22,36,1,123.5,110.5,13.0,13.0,21.5,0.0,21.5
16,38,35,79.5,73.5,6.0,6.0,12.5,0.0,12.5
15,34,1,80.5,69.5,11.0,11.0,12.5,0.0,12.5
17,97,1,91.0,81.0,10.0,10.0,16.0,0.0,16.0
18,37,36,94.5,86.5,8.0,8.0,17.5,0.0,17.5
19,34,1,104.5,93.5,11.0,11.0,16.5,0.0,16.5
21,38,97,107.5,101.5,6.0,6.0,16.5,0.0,16.5
