agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
4,37,34,13.5,7.5,6.0,6.0,6.5,0.0,6.5
5,36,2,23.5,9.5,14.0,14.0,4.5,0.0,4.5
6,35,1,27.5,15.5,12.0,12.0,6.5,0.0,6.5
7,36,1,30.5,17.5,13.0,13.0,4.5,0.0,4.5
8,37,97,38.5,33.5,5.0,5.0,16.5,0.0,16.5
9,38,36,44.5,37.5,7.0,7.0,16.5,0.0,16.5
11,37,97,48.5,43.5,5.0,5.0,6.5,0.0,6.5
10,34,1,54.5,43.5,11.0,11.0,10.5,0.0,10.5
12,38,98,59.5,51.5,8.0,8.0,10.5,0.0,10.5
13,36,1,66.5,53.5,13.0,13.0,8.5,0.0,8.5
15,38,98,75.5,67.5,8.0,8.0,14.5,0.0,14.5
14,34,2,79.5,67.5,12.0,12.0,18.5,0.0,18.5
16,37,35,84.5,77.5,7.0,7.0,20.5,0.0,20.5
17,36,1,91.5,78.5,13.0,13.0,13.5,0.0,13.5
19,38,35,96.5,90.5,6.0,6.0,17.5,0.0,17.5
18,34,1,102.5,91.5,11.0,11.0,22.5,0.0,22.5
21,37,97,108.5,103.5,5.0,5.0,22.5,0.0,22.5
20,98,1,115.5,101.5,14.0,14.0,24.5,0.0,24.5
23,34,2,123.5,111.5,12.0,12.0,18.5,0.0,18.5
22,36,2,127.5,113.5,14.0,14.0,24.5,0.0,24.5
24,38,97,131.5,125.5,6.0,6.0,28.5,0.0,28.5
27,37,97,141.5,136.5,5.0,5.0,27.5,0.0,27.5
25,35,1,146.5,134.5,12.0,12.0,33.5,0.0,33.5
26,98,2,151.5,136.5,15.0,15.0,31.5,0.0,31.5
28,34,1,155.5,144.5,11.0,11.0,31.5,0.0,31.5
