agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
4,97,1,18.5,8.5,10.0,10.0,7.5,0.0,7.5
6,37,36,22.5,14.5,8.0,8.0,6.5,0.0,6.5
5,36,1,24.5,10.0,14.5,13.0,5.5,1.5,7.0
7,38,97,34.5,28.5,6.0,6.0,17.0,0.0,17.0
8,37,36,38.5,30.5,8.0,8.0,15.5,0.0,15.5
9,35,2,49.5,36.5,13.0,13.0,18.0,0.0,18.0
11,38,97,51.5,45.5,6.0,6.0,16.5,0.0,16.5
10,98,1,55.0,41.0,14.0,14.0,19.0,0.0,19.0
12,37,35,66.5,59.5,7.0,7.0,27.0,0.0,27.0
13,34,2,66.5,54.5,12.0,12.0,18.5,0.0,18.5
14,36,2,80.0,66.0,14.0,14.0,26.5,0.0,26.5
15,98,2,85.5,70.5,15.0,15.0,27.5,0.0,27.5
16,97,1,89.5,79.5,10.0,10.0,26.0,0.0,26.0
18,38,36,101.5,94.5,7.0,7.0,30.5,0.0,30.5
17,34,1,103.0,92.0,11.0,11.0,35.0,0.0,35.0
19,35,2,114.5,101.5,13.0,13.0,34.0,0.0,34.0
20,37,36,117.5,109.5,8.0,8.0,38.5,0.0,38.5
21,98,2,128.0,113.0,15.0,15.0,38.5,0.0,38.5
8,98,2,47.0,32.0,15.0,15.0,17.0,0.0,17.0
11,38,36,51.5,44.5,7.0,7.0,19.0,0.0,19.0
10,97,2,52.0,41.0,11.0,11.0,19.0,0.0,19.0
12,37,35,64.0,57.0,7.0,7.0,21.0,0.0,21.0
13,98,1,68.5,54.5,14.0,14.0,15.0,0.0,15.0
14,97,2,76.0,65.0,11.0,11.0,18.5,0.0,18.5
15,34,2,79.0,67.0,12.0,12.0,17.0,0.0,17.0
16,38,98,86.5,78.5,8.0,8.0,25.0,0.0,25.0
