agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
4,37,97,12.5,7.5,5.0,5.0,6.5,0.0,6.5
5,38,36,18.0,11.0,7.0,7.0,6.5,0.0,6.5
7,37,35,24.5,17.5,7.0,7.0,6.0,0.0,6.0
6,35,1,27.5,13.5,14.0,12.0,5.5,2.0,7.5
8,97,1,33.0,23.0,10.0,10.0,8.0,0.0,8.0
9,37,98,40.5,31.5,9.0,9.0,13.0,0.0,13.0
10,38,35,45.5,39.5,6.0,6.0,17.5,0.0,17.5
12,37,98,58.5,49.5,9.0,9.0,17.0,0.0,17.0
13,97,1,59.5,49.5,10.0,10.0,13.5,0.0,13.5
11,34,2,60.0,46.0,14.0,12.0,17.0,2.0,19.0
14,36,2,75.5,61.5,14.0,14.0,18.5,0.0,18.5
16,38,36,76.0,69.0,7.0,7.0,19.0,0.0,19.0
15,35,1,83.5,71.5,12.0,12.0,25.0,0.0,25.0
18,34,2,92.0,80.0,12.0,12.0,19.5,0.0,19.5
17,37,98,94.5,85.5,9.0,9.0,32.0,0.0,32.0
19,97,2,108.5,97.5,11.0,11.0,26.5,0.0,26.5
21,36,2,111.5,97.5,14.0,14.0,19.5,0.0,19.5
20,35,1,115.0,103.0,12.0,12.0,28.5,0.0,28.5
23,38,35,126.5,120.5,6.0,6.0,35.5,0.0,35.5
22,34,2,132.5,120.5,12.0,12.0,39.0,0.0,39.0
24,37,36,134.0,126.0,8.0,8.0,37.5,0.0,37.5
25,98,1,144.5,130.5,14.0,14.0,35.0,0.0,35.0
26,97,1,155.5,145.5,10.0,10.0,43.0,0.0,43.0
