agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,35,12.5,6.5,6.0,6.0,5.5,0.0,5.5
7,37,34,18.5,12.5,6.0,6.0,7.5,0.0,7.5
8,98,1,26.5,12.5,14.0,14.0,3.5,0.0,3.5
9,98,1,30.5,16.5,14.0,14.0,3.5,0.0,3.5
11,97,1,34.5,24.5,10.0,10.0,3.5,0.0,3.5
10,36,1,37.5,22.5,15.0,13.0,5.5,2.0,7.5
12,35,1,46.5,34.5,12.0,12.0,9.5,0.0,9.5
14,37,35,50.5,42.0,8.5,7.0,9.0,1.5,10.5
15,38,34,50.5,45.5,5.0,5.0,8.5,0.0,8.5
13,34,2,51.5,39.5,12.0,12.0,10.5,0.0,10.5
18,38,34,61.0,56.0,5.0,5.0,7.0,0.0,7.0
16,98,1,61.5,47.5,14.0,14.0,6.5,0.0,6.5
17,37,97,62.5,57.5,5.0,5.0,12.5,0.0,12.5
19,38,97,67.0,61.0,6.0,6.0,4.0,0.0,4.0
21,37,35,74.0,67.0,7.0,7.0,2.0,0.0,2.0
20,34,1,78.5,67.5,11.0,11.0,6.5,0.0,6.5
22,36,1,86.5,73.5,13.0,13.0,4.5,0.0,4.5
24,37,36,89.0,81.0,8.0,8.0,4.0,0.0,4.0
23,98,2,94.0,77.5,16.5,15.0,4.5,1.5,6.0
25,97,2,101.5,90.5,11.0,11.0,9.5,0.0,9.5
26,35,1,102.5,90.5,12.0,12.0,5.5,0.0,5.5
