agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,37,97,12.5,7.5,5.0,5.0,6.5,0.0,6.5
8,38,36,22.5,15.5,7.0,7.0,6.5,0.0,6.5
7,98,2,23.5,8.5,15.0,15.0,3.5,0.0,3.5
9,34,1,26.5,15.5,11.0,11.0,2.5,0.0,2.5
10,37,34,30.5,24.5,6.0,6.0,7.5,0.0,7.5
11,38,36,35.5,28.5,7.0,7.0,7.5,0.0,7.5
12,37,36,40.5,30.5,10.0,8.0,5.5,2.0,7.5
14,37,97,41.5,36.5,5.0,5.0,3.5,0.0,3.5
13,97,1,46.5,36.5,10.0,10.0,7.5,0.0,7.5
15,37,34,49.5,43.5,6.0,6.0,6.5,0.0,6.5
16,38,98,55.0,47.0,8.0,8.0,6.0,0.0,6.0
17,35,1,61.5,49.5,12.0,12.0,4.5,0.0,4.5
19,38,35,62.5,56.5,6.0,6.0,3.5,0.0,3.5
18,37,98,66.0,57.0,9.0,9.0,8.0,0.0,8.0
20,38,97,72.5,66.5,6.0,6.0,9.5,0.0,9.5
21,37,34,77.0,71.0,6.0,6.0,10.0,0.0,10.0
22,38,98,81.5,73.5,8.0,8.0,4.5,0.0,4.5
23,37,97,82.5,77.5,5.0,5.0,4.5,0.0,4.5
24,38,34,88.5,83.5,5.0,5.0,6.5,0.0,6.5
25,36,1,96.0,83.0,13.0,13.0,2.0,0.0,2.0
27,97,2,102.5,91.5,11.0,11.0,2.5,0.0,2.5
