agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,37,35,14.5,7.5,7.0,7.0,6.5,0.0,6.5
7,38,34,18.5,13.5,5.0,5.0,8.5,0.0,8.5
8,37,34,23.0,17.0,6.0,6.0,8.0,0.0,8.0
10,38,34,30.5,25.5,5.0,5.0,4.5,0.0,4.5
9,97,2,32.5,21.5,11.0,11.0,4.5,0.0,4.5
11,97,1,38.0,28.0,10.0,10.0,3.0,0.0,3.0
12,37,36,45.5,37.5,8.0,8.0,8.5,0.0,8.5
13,35,1,48.5,36.5,12.0,12.0,3.5,0.0,3.5
14,38,98,51.5,43.5,8.0,8.0,6.5,0.0,6.5
16,38,35,58.0,52.0,6.0,6.0,7.0,0.0,7.0
15,35,1,59.0,47.0,12.0,12.0,6.0,0.0,6.0
17,36,1,65.5,52.5,13.0,13.0,3.5,0.0,3.5
18,36,1,68.5,55.5,13.0,13.0,2.5,0.0,2.5
20,37,97,70.0,65.0,5.0,5.0,4.0,0.0,4.0
19,38,36,70.5,63.5,7.0,7.0,6.5,0.0,6.5
21,38,97,76.5,70.5,6.0,6.0,5.5,0.0,5.5
23,34,2,89.0,77.0,12.0,12.0,4.0,0.0,4.0
22,98,2,92.0,75.5,16.5,15.0,6.5,1.5,8.0
24,36,1,94.5,81.5,13.0,13.0,4.5,0.0,4.5
25,34,1,100.5,89.5,11.0,11.0,8.5,0.0,8.5
26,97,2,106.5,95.5,11.0,11.0,10.5,0.0,10.5
