agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,37,35,14.5,7.5,7.0,7.0,6.5,0.0,6.5
7,38,34,18.5,13.5,5.0,5.0,8.5,0.0,8.5
8,37,35,24.0,17.0,7.0,7.0,8.0,0.0,8.0
9,38,35,29.0,21.5,7.5,6.0,4.5,1.5,6.0
11,37,97,36.0,31.0,5.0,5.0,6.0,0.0,6.0
10,36,1,38.5,25.5,13.0,13.0,4.5,0.0,4.5
14,37,97,46.0,41.0,5.0,5.0,4.0,0.0,4.0
12,35,1,46.5,34.5,12.0,12.0,5.5,0.0,5.5
13,34,1,49.0,38.0,11.0,11.0,5.0,0.0,5.0
17,38,98,60.0,52.0,8.0,8.0,3.0,0.0,3.0
15,36,1,64.0,49.5,14.5,13.0,8.5,1.5,10.0
16,37,98,65.0,54.0,11.0,9.0,9.0,2.0,11.0
18,35,1,70.5,58.5,12.0,12.0,5.5,0.0,5.5
20,36,2,77.0,63.0,14.0,14.0,2.0,0.0,2.0
19,34,2,79.5,65.5,14.0,12.0,8.5,2.0,10.5
21,38,36,81.0,74.0,7.0,7.0,9.0,0.0,9.0
22,37,35,81.0,74.0,7.0,7.0,5.0,0.0,5.0
23,37,35,89.5,82.5,7.0,7.0,5.5,0.0,5.5
24,38,35,94.0,88.0,6.0,6.0,7.0,0.0,7.0
25,97,1,101.0,91.0,10.0,10.0,6.0,0.0,6.0
28,37,97,106.0,101.0,5.0,5.0,4.0,0.0,4.0
