agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,37,36,19.5,11.5,8.0,8.0,6.5,0.0,6.5
6,35,1,22.0,6.5,15.5,12.0,5.5,3.5,9.0
9,38,97,25.5,19.5,6.0,6.0,6.5,0.0,6.5
8,34,1,28.5,16.5,12.0,11.0,7.5,1.0,8.5
11,36,1,35.5,22.5,13.0,13.0,1.5,0.0,1.5
12,38,34,37.0,32.0,5.0,5.0,7.0,0.0,7.0
10,35,2,42.5,26.5,16.0,13.0,9.5,3.0,12.5
13,37,34,43.0,31.5,11.5,6.0,2.5,5.5,8.0
16,37,36,53.5,45.5,8.0,8.0,4.5,0.0,4.5
14,98,1,55.5,39.5,16.0,14.0,6.5,2.0,8.5
17,34,1,58.0,47.0,11.0,11.0,2.0,0.0,2.0
15,35,2,60.5,47.5,13.0,13.0,10.5,0.0,10.5
19,98,1,70.5,56.5,14.0,14.0,3.5,0.0,3.5
18,35,2,72.0,58.5,13.5,13.0,9.5,0.5,10.0
22,37,97,77.5,72.5,5.0,5.0,7.5,0.0,7.5
20,34,2,81.0,68.5,12.5,12.0,11.5,0.5,12.0
21,98,1,82.0,68.0,14.0,14.0,7.0,0.0,7.0
23,38,35,86.5,80.5,6.0,6.0,11.5,0.0,11.5
24,34,2,96.0,84.0,12.0,12.0,11.0,0.0,11.0
27,38,34,97.0,92.0,5.0,5.0,7.0,0.0,7.0
25,98,1,97.5,83.5,14.0,14.0,6.5,0.0,6.5
