agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,37,97,12.5,7.5,5.0,5.0,6.5,0.0,6.5
7,98,2,23.5,8.5,15.0,15.0,3.5,0.0,3.5
8,98,2,28.5,13.5,15.0,15.0,4.5,0.0,4.5
10,37,34,30.5,24.5,6.0,6.0,7.5,0.0,7.5
9,36,2,31.5,17.5,14.0,14.0,4.5,0.0,4.5
11,98,2,43.5,28.5,15.0,15.0,7.5,0.0,7.5
14,34,1,46.5,35.5,11.0,11.0,2.5,0.0,2.5
12,36,1,49.0,33.5,15.5,13.0,8.5,2.5,11.0
13,35,1,51.5,39.5,12.0,12.0,10.5,0.0,10.5
15,98,1,56.5,42.5,14.0,14.0,5.5,0.0,5.5
16,38,34,57.5,52.5,5.0,5.0,11.5,0.0,11.5
17,36,1,70.5,57.5,13.0,13.0,12.5,0.0,12.5
18,98,2,74.0,59.0,15.0,15.0,10.0,0.0,10.0
19,35,2,76.5,63.5,13.0,13.0,10.5,0.0,10.5
20,97,1,80.5,70.5,10.0,10.0,13.5,0.0,13.5
21,98,1,83.5,67.5,16.0,14.0,6.5,2.0,8.5
22,38,34,85.5,80.5,5.0,5.0,15.5,0.0,15.5
24,37,36,94.5,86.5,8.0,8.0,13.5,0.0,13.5
27,38,97,96.5,90.5,6.0,6.0,5.5,0.0,5.5
23,35,2,98.0,85.0,13.0,13.0,16.0,0.0,16.0
25,98,2,105.5,90.5,15.0,15.0,13.5,0.0,13.5
