agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,35,12.5,6.5,6.0,6.0,5.5,0.0,5.5
7,34,1,22.5,11.5,11.0,11.0,6.5,0.0,6.5
9,35,2,26.5,13.5,13.0,13.0,0.5,0.0,0.5
8,36,1,27.5,14.5,13.0,13.0,5.5,0.0,5.5
10,37,34,30.5,24.5,6.0,6.0,7.5,0.0,7.5
11,97,1,42.5,32.5,10.0,10.0,11.5,0.0,11.5
13,37,34,42.5,36.5,6.0,6.0,7.5,0.0,7.5
12,36,1,47.0,33.5,13.5,13.0,8.5,0.5,9.0
14,97,2,47.5,36.5,11.0,11.0,3.5,0.0,3.5
15,38,98,51.5,43.5,8.0,8.0,6.5,0.0,6.5
16,37,98,57.5,48.5,9.0,9.0,7.5,0.0,7.5
17,97,2,67.5,56.5,11.0,11.0,11.5,0.0,11.5
19,35,2,70.0,56.5,13.5,13.0,3.5,0.5,4.0
18,36,2,73.0,57.5,15.5,14.0,8.5,1.5,10.0
21,37,35,73.5,66.5,7.0,7.0,5.5,0.0,5.5
20,34,1,75.0,64.0,11.0,11.0,7.0,0.0,7.0
24,37,97,88.0,83.0,5.0,5.0,10.0,0.0,10.0
26,38,34,90.0,85.0,5.0,5.0,4.0,0.0,4.0
22,97,1,90.5,80.5,10.0,10.0,15.5,0.0,15.5
23,34,1,94.0,82.0,12.0,11.0,13.0,1.0,14.0
25,36,2,95.5,81.5,14.0,14.0,4.5,0.0,4.5
