agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,98,14.5,6.5,8.0,8.0,5.5,0.0,5.5
7,34,1,22.5,11.5,11.0,11.0,6.5,0.0,6.5
8,97,1,28.0,17.5,10.5,10.0,8.5,0.5,9.0
9,37,36,28.5,20.5,8.0,8.0,7.5,0.0,7.5
10,98,1,33.5,19.5,14.0,14.0,2.5,0.0,2.5
12,38,97,38.5,32.5,6.0,6.0,7.5,0.0,7.5
11,35,1,42.5,30.5,12.0,12.0,9.5,0.0,9.5
13,98,1,45.5,31.5,14.0,14.0,2.5,0.0,2.5
16,38,35,50.5,44.5,6.0,6.0,3.5,0.0,3.5
14,34,1,54.0,43.0,11.0,11.0,10.0,0.0,10.0
15,36,1,57.5,44.5,13.0,13.0,7.5,0.0,7.5
19,38,35,63.5,57.5,6.0,6.0,4.5,0.0,4.5
17,34,2,67.5,55.5,12.0,12.0,10.5,0.0,10.5
18,36,1,69.5,56.5,13.0,13.0,7.5,0.0,7.5
20,37,98,74.0,65.0,9.0,9.0,8.0,0.0,8.0
22,38,35,75.5,69.5,6.0,6.0,4.5,0.0,4.5
21,36,2,82.5,68.5,14.0,14.0,7.5,0.0,7.5
23,97,2,91.5,80.5,11.0,11.0,11.5,0.0,11.5
24,34,1,93.5,82.5,11.0,11.0,9.5,0.0,9.5
25,37,98,94.0,82.5,11.5,9.0,5.5,2.5,8.0
26,38,97,94.0,88.0,6.0,6.0,7.0,0.0,7.0
