agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,98,14.5,6.5,8.0,8.0,5.5,0.0,5.5
7,37,35,23.0,16.0,7.0,7.0,11.0,0.0,11.0
8,38,98,23.5,15.5,8.0,8.0,6.5,0.0,6.5
10,37,97,28.5,23.5,5.0,5.0,6.5,0.0,6.5
9,34,1,31.0,19.5,11.5,11.0,6.5,0.5,7.0
11,38,35,34.5,28.5,6.0,6.0,7.5,0.0,7.5
12,34,2,40.0,28.0,12.0,12.0,3.0,0.0,3.0
13,38,97,40.5,34.5,6.0,6.0,5.5,0.0,5.5
14,37,97,45.5,40.5,5.0,5.0,7.5,0.0,7.5
15,38,36,47.5,40.5,7.0,7.0,3.5,0.0,3.5
16,37,36,57.0,49.0,8.0,8.0,8.0,0.0,8.0
18,97,2,63.5,52.5,11.0,11.0,3.5,0.0,3.5
19,38,97,63.5,57.5,6.0,6.0,4.5,0.0,4.5
17,34,2,66.0,51.5,14.5,12.0,6.5,2.5,9.0
20,37,34,70.5,64.5,6.0,6.0,7.5,0.0,7.5
21,38,36,71.0,64.0,7.0,7.0,3.0,0.0,3.0
22,38,97,75.5,69.5,6.0,6.0,4.5,0.0,4.5
23,37,97,80.5,75.5,5.0,5.0,6.5,0.0,6.5
24,38,36,82.5,75.5,7.0,7.0,2.5,0.0,2.5
25,34,2,91.5,79.5,12.0,12.0,2.5,0.0,2.5
26,38,34,91.5,86.5,5.0,5.0,5.5,0.0,5.5
