agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,97,1,18.5,8.5,10.0,10.0,7.5,0.0,7.5
8,37,35,22.5,15.5,7.0,7.0,6.5,0.0,6.5
7,98,2,26.5,9.5,17.0,15.0,4.5,2.0,6.5
9,97,2,34.5,23.5,11.0,11.0,10.5,0.0,10.5
10,98,1,38.5,24.5,14.0,14.0,7.5,0.0,7.5
12,34,2,40.5,28.5,12.0,12.0,3.5,0.0,3.5
13,38,35,41.5,35.5,6.0,6.0,6.5,0.0,6.5
11,36,1,42.5,29.5,13.0,13.0,8.5,0.0,8.5
16,38,35,55.5,49.5,6.0,6.0,8.5,0.0,8.5
14,34,2,59.0,46.5,12.5,12.0,13.5,0.5,14.0
17,36,1,61.5,48.5,13.0,13.0,3.5,0.0,3.5
15,97,2,63.5,52.5,11.0,11.0,15.5,0.0,15.5
18,34,1,66.5,55.5,11.0,11.0,6.5,0.0,6.5
19,98,2,74.5,59.5,15.0,15.0,6.5,0.0,6.5
20,34,1,82.0,71.0,11.0,11.0,14.0,0.0,14.0
21,35,1,85.5,73.5,12.0,12.0,12.5,0.0,12.5
22,98,1,88.5,72.5,16.0,14.0,7.5,2.0,9.5
23,36,2,92.0,77.5,14.5,14.0,8.5,0.5,9.0
24,97,1,97.5,87.5,10.0,10.0,14.5,0.0,14.5
25,38,97,98.0,92.0,6.0,6.0,15.0,0.0,15.0
26,37,35,103.5,96.5,7.0,7.0,15.5,0.0,15.5
