agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,37,36,19.5,11.5,8.0,8.0,6.5,0.0,6.5
6,97,2,20.0,8.5,11.5,11.0,7.5,0.5,8.0
8,97,2,28.5,17.5,11.0,11.0,8.5,0.0,8.5
9,34,2,34.5,22.5,12.0,12.0,9.5,0.0,9.5
11,97,2,37.0,26.0,11.0,11.0,5.0,0.0,5.0
12,37,36,38.0,30.0,8.0,8.0,5.0,0.0,5.0
10,35,1,40.0,26.5,13.5,12.0,9.5,1.5,11.0
14,37,34,50.5,44.5,6.0,6.0,11.5,0.0,11.5
13,98,1,54.5,37.5,17.0,14.0,8.5,3.0,11.5
16,97,2,58.0,47.0,11.0,11.0,6.0,0.0,6.0
15,35,2,61.0,48.0,13.0,13.0,11.0,0.0,11.0
18,35,1,65.5,53.5,12.0,12.0,4.5,0.0,4.5
17,36,1,68.0,53.0,15.0,13.0,8.0,2.0,10.0
19,37,35,72.5,65.5,7.0,7.0,12.5,0.0,12.5
20,38,98,75.0,67.0,8.0,8.0,10.0,0.0,10.0
24,38,97,84.5,78.5,6.0,6.0,5.5,0.0,5.5
21,97,2,85.0,74.0,11.0,11.0,13.0,0.0,13.0
22,36,2,90.5,76.5,14.0,14.0,11.5,0.0,11.5
23,34,1,92.0,81.0,11.0,11.0,12.0,0.0,12.0
25,35,2,94.0,81.0,13.0,13.0,4.0,0.0,4.0
27,37,35,102.0,95.0,7.0,7.0,10.0,0.0,10.0
