agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,37,35,18.5,11.5,7.0,7.0,6.5,0.0,6.5
6,35,1,21.5,6.5,15.0,12.0,5.5,3.0,8.5
8,34,2,28.5,16.5,12.0,12.0,7.5,0.0,7.5
9,97,1,33.5,23.5,10.0,10.0,10.5,0.0,10.5
11,35,2,37.0,23.5,13.5,13.0,2.5,0.5,3.0
10,36,1,38.5,25.5,13.0,13.0,8.5,0.0,8.5
12,34,1,45.5,34.5,11.0,11.0,9.5,0.0,9.5
15,38,35,52.0,46.0,6.0,6.0,9.0,0.0,9.0
14,37,36,52.5,44.5,8.0,8.0,11.5,0.0,11.5
13,98,2,55.5,37.5,18.0,15.0,8.5,3.0,11.5
16,97,2,63.5,52.5,11.0,11.0,11.5,0.0,11.5
18,34,1,66.0,55.0,11.0,11.0,6.0,0.0,6.0
19,36,1,68.5,53.5,15.0,13.0,0.5,2.0,2.5
17,98,1,71.5,55.5,16.0,14.0,10.5,2.0,12.5
20,38,98,72.5,64.5,8.0,8.0,7.5,0.0,7.5
21,34,1,87.0,76.0,11.0,11.0,15.0,0.0,15.0
24,98,1,89.5,73.5,16.0,14.0,0.5,2.0,2.5
22,35,2,91.0,78.0,13.0,13.0,13.0,0.0,13.0
23,97,1,92.5,82.5,10.0,10.0,13.5,0.0,13.5
25,98,2,97.5,82.5,15.0,15.0,5.5,0.0,5.5
27,38,34,104.5,99.5,5.0,5.0,14.5,0.0,14.5
