agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,35,12.5,6.5,6.0,6.0,5.5,0.0,5.5
7,37,34,18.5,12.5,6.0,6.0,7.5,0.0,7.5
9,38,97,24.5,18.5,6.0,6.0,5.5,0.0,5.5
8,36,2,29.0,13.5,15.5,14.0,4.5,1.5,6.0
11,37,98,33.5,24.5,9.0,9.0,3.5,0.0,3.5
12,37,97,34.5,29.5,5.0,5.0,4.5,0.0,4.5
10,36,2,37.0,22.5,14.5,14.0,5.5,0.5,6.0
13,35,1,50.5,38.5,12.0,12.0,9.5,0.0,9.5
15,97,2,50.5,39.5,11.0,11.0,2.5,0.0,2.5
14,34,2,53.0,41.0,12.0,12.0,8.0,0.0,8.0
17,38,34,56.5,51.5,5.0,5.0,6.5,0.0,6.5
16,98,1,61.5,47.5,14.0,14.0,6.5,0.0,6.5
18,37,97,65.5,60.5,5.0,5.0,11.5,0.0,11.5
19,38,98,68.5,60.5,8.0,8.0,7.5,0.0,7.5
20,38,35,70.5,64.5,6.0,6.0,3.5,0.0,3.5
21,38,34,77.0,71.5,5.5,5.0,6.5,0.5,7.0
22,37,98,79.5,70.5,9.0,9.0,1.5,0.0,1.5
23,38,34,81.5,76.5,5.0,5.0,3.5,0.0,3.5
25,38,98,92.0,84.0,8.0,8.0,3.0,0.0,3.0
24,37,98,96.5,85.5,11.0,9.0,8.5,2.0,10.5
26,38,98,101.5,87.5,14.0,8.0,2.5,6.0,8.5
