agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,37,97,12.5,7.5,5.0,5.0,6.5,0.0,6.5
7,98,1,22.5,8.5,14.0,14.0,3.5,0.0,3.5
8,34,1,27.5,16.5,11.0,11.0,7.5,0.0,7.5
10,38,34,28.5,23.5,5.0,5.0,6.5,0.0,6.5
9,36,2,31.5,17.5,14.0,14.0,4.5,0.0,4.5
11,37,98,38.5,29.5,9.0,9.0,8.5,0.0,8.5
13,34,1,40.5,29.5,11.0,11.0,0.5,0.0,0.5
12,35,1,46.5,34.5,12.0,12.0,9.5,0.0,9.5
14,36,2,54.5,40.5,14.0,14.0,7.5,0.0,7.5
15,35,2,57.5,44.5,13.0,13.0,7.5,0.0,7.5
16,98,1,57.5,43.5,14.0,14.0,2.5,0.0,2.5
17,38,97,58.0,52.0,6.0,6.0,7.0,0.0,7.0
18,37,97,62.5,57.5,5.0,5.0,8.5,0.0,8.5
19,38,36,70.5,63.5,7.0,7.0,10.5,0.0,10.5
21,37,98,74.0,65.0,9.0,9.0,4.0,0.0,4.0
22,38,98,79.5,68.5,11.0,8.0,3.5,3.0,6.5
20,35,1,80.5,68.5,12.0,12.0,11.5,0.0,11.5
24,97,1,88.5,78.5,10.0,10.0,5.5,0.0,5.5
23,35,1,91.0,79.0,12.0,12.0,10.0,0.0,10.0
26,38,34,92.5,87.5,5.0,5.0,6.5,0.0,6.5
25,34,2,93.5,81.5,12.0,12.0,4.5,0.0,4.5
