agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,35,12.5,6.5,6.0,6.0,5.5,0.0,5.5
8,38,97,21.5,15.5,6.0,6.0,6.5,0.0,6.5
7,36,1,22.5,9.5,13.0,13.0,4.5,0.0,4.5
9,37,36,27.5,19.5,8.0,8.0,6.5,0.0,6.5
10,35,1,35.5,23.5,12.0,12.0,6.5,0.0,6.5
12,35,1,42.5,30.5,12.0,12.0,5.5,0.0,5.5
11,98,1,45.0,28.5,16.5,14.0,7.5,2.5,10.0
13,98,2,46.5,31.5,15.0,15.0,2.5,0.0,2.5
14,98,2,51.5,36.5,15.0,15.0,3.5,0.0,3.5
15,34,1,59.5,48.5,11.0,11.0,11.5,0.0,11.5
16,97,1,66.5,56.5,10.0,10.0,15.5,0.0,15.5
17,98,2,70.0,55.0,15.0,15.0,10.0,0.0,10.0
18,36,2,72.5,56.5,16.0,14.0,7.5,2.0,9.5
19,34,2,75.5,63.5,12.0,12.0,10.5,0.0,10.5
20,36,2,84.5,70.5,14.0,14.0,13.5,0.0,13.5
23,37,34,88.5,82.5,6.0,6.0,13.5,0.0,13.5
21,98,2,93.5,76.5,17.0,15.0,15.5,2.0,17.5
22,34,2,96.0,82.0,14.0,12.0,17.0,2.0,19.0
24,35,2,99.5,86.5,13.0,13.0,13.5,0.0,13.5
26,38,35,99.5,93.5,6.0,6.0,12.5,0.0,12.5
25,98,1,107.5,93.5,14.0,14.0,16.5,0.0,16.5
29,36,1,115.5,102.5,13.0,13.0,9.5,0.0,9.5
27,97,1,118.5,106.5,12.0,10.0,21.5,2.0,23.5
28,34,2,120.0,108.0,12.0,12.0,19.0,0.0,19.0
30,98,2,123.5,108.5,15.0,15.0,11.5,0.0,11.5
31,35,2,132.5,119.5,13.0,13.0,18.5,0.0,18.5
