agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,35,2,19.5,6.5,13.0,13.0,5.5,0.0,5.5
8,38,35,20.5,14.5,6.0,6.0,5.5,0.0,5.5
7,34,2,24.5,12.5,12.0,12.0,7.5,0.0,7.5
9,98,1,33.5,19.5,14.0,14.0,6.5,0.0,6.5
12,37,97,35.5,30.5,5.0,5.0,5.5,0.0,5.5
11,36,2,37.5,23.5,14.0,14.0,2.5,0.0,2.5
10,97,2,40.0,28.5,11.5,11.0,11.5,0.5,12.0
13,38,34,40.5,35.5,5.0,5.0,6.5,0.0,6.5
15,38,97,47.5,41.5,6.0,6.0,4.5,0.0,4.5
16,38,34,53.5,48.5,5.0,5.0,3.5,0.0,3.5
14,37,36,54.0,46.0,8.0,8.0,13.0,0.0,13.0
18,35,2,69.5,56.5,13.0,13.0,3.5,0.0,3.5
17,98,2,72.0,54.5,17.5,15.0,5.5,2.5,8.0
19,36,1,73.0,60.0,13.0,13.0,3.0,0.0,3.0
20,35,2,83.5,70.5,13.0,13.0,9.5,0.0,9.5
21,97,2,86.5,73.5,13.0,11.0,8.5,2.0,10.5
24,37,35,91.0,84.0,7.0,7.0,7.0,0.0,7.0
22,34,1,92.5,81.5,11.0,11.0,12.5,0.0,12.5
23,35,2,96.0,83.0,13.0,13.0,10.0,0.0,10.0
25,38,35,98.5,92.5,6.0,6.0,11.5,0.0,11.5
27,34,2,106.0,94.0,12.0,12.0,5.0,0.0,5.0
26,97,1,109.5,99.5,10.0,10.0,14.5,0.0,14.5
30,38,34,109.5,104.5,5.0,5.0,3.5,0.0,3.5
29,37,34,112.0,106.0,6.0,6.0,9.0,0.0,9.0
28,36,2,117.5,103.5,14.0,14.0,10.5,0.0,10.5
33,34,1,125.0,114.0,11.0,11.0,1.0,0.0,1.0
