agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,98,2,19.5,4.5,15.0,15.0,3.5,0.0,3.5
7,36,2,24.5,10.5,14.0,14.0,5.5,0.0,5.5
9,38,97,25.5,19.5,6.0,6.0,6.5,0.0,6.5
8,34,1,28.5,17.5,11.0,11.0,8.5,0.0,8.5
11,38,97,34.5,28.5,6.0,6.0,7.5,0.0,7.5
13,38,34,37.0,32.0,5.0,5.0,3.0,0.0,3.0
10,35,2,39.5,26.5,13.0,13.0,9.5,0.0,9.5
12,37,36,42.5,34.5,8.0,8.0,9.5,0.0,9.5
15,38,97,46.5,40.5,6.0,6.0,3.5,0.0,3.5
14,35,1,54.0,42.0,12.0,12.0,9.0,0.0,9.0
17,37,97,55.5,50.5,5.0,5.0,5.5,0.0,5.5
16,98,1,62.0,48.0,14.0,14.0,7.0,0.0,7.0
18,34,2,63.5,51.5,12.0,12.0,2.5,0.0,2.5
19,38,35,66.5,60.5,6.0,6.0,7.5,0.0,7.5
20,37,36,68.5,60.5,8.0,8.0,3.5,0.0,3.5
21,34,1,80.0,69.0,11.0,11.0,8.0,0.0,8.0
23,35,2,84.5,71.5,13.0,13.0,2.5,0.0,2.5
22,97,2,87.0,76.0,11.0,11.0,11.0,0.0,11.0
24,34,2,91.5,79.5,12.0,12.0,6.5,0.0,6.5
25,38,36,92.0,85.0,7.0,7.0,8.0,0.0,8.0
27,37,98,103.5,94.5,9.0,9.0,9.5,0.0,9.5
26,98,1,106.0,90.0,16.0,14.0,9.0,2.0,11.0
28,38,98,106.0,96.0,10.0,8.0,7.0,2.0,9.0
29,35,2,108.0,95.0,13.0,13.0,2.0,0.0,2.0
30,37,35,110.5,103.5,7.0,7.0,6.5,0.0,6.5
31,38,98,119.5,111.5,8.0,8.0,10.5,0.0,10.5
