agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,37,98,16.5,7.5,9.0,9.0,6.5,0.0,6.5
7,38,36,18.5,11.5,7.0,7.0,6.5,0.0,6.5
8,37,97,22.0,17.0,5.0,5.0,8.0,0.0,8.0
9,38,35,26.5,20.5,6.0,6.0,7.5,0.0,7.5
10,38,34,30.5,25.5,5.0,5.0,4.5,0.0,4.5
11,37,35,34.0,27.0,7.0,7.0,2.0,0.0,2.0
12,38,36,39.5,32.5,7.0,7.0,3.5,0.0,3.5
13,37,36,44.5,36.5,8.0,8.0,3.5,0.0,3.5
15,37,36,55.5,47.5,8.0,8.0,6.5,0.0,6.5
14,98,1,57.5,40.5,17.0,14.0,3.5,3.0,6.5
16,35,1,60.0,47.5,12.5,12.0,2.5,0.5,3.0
18,37,98,68.5,59.5,9.0,9.0,6.5,0.0,6.5
19,38,35,69.0,63.0,6.0,6.0,6.0,0.0,6.0
17,35,2,70.5,55.5,15.0,13.0,6.5,2.0,8.5
20,37,98,77.5,68.5,9.0,9.0,7.5,0.0,7.5
22,97,2,85.5,74.5,11.0,11.0,5.5,0.0,5.5
21,34,1,86.0,75.0,11.0,11.0,10.0,0.0,10.0
24,38,35,88.5,82.5,6.0,6.0,5.5,0.0,5.5
23,35,1,89.0,77.0,12.0,12.0,4.0,0.0,4.0
25,34,2,100.0,88.0,12.0,12.0,7.0,0.0,7.0
26,37,97,101.0,96.0,5.0,5.0,11.0,0.0,11.0
