agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,37,98,20.5,11.5,9.0,9.0,6.5,0.0,6.5
8,38,97,21.5,15.5,6.0,6.0,6.5,0.0,6.5
6,36,2,22.5,5.5,17.0,14.0,4.5,3.0,7.5
9,37,98,29.5,20.5,9.0,9.0,7.5,0.0,7.5
12,38,98,35.5,27.5,8.0,8.0,2.5,0.0,2.5
11,35,1,37.5,24.5,13.0,12.0,3.5,1.0,4.5
10,36,1,40.5,25.5,15.0,13.0,8.5,2.0,10.5
13,38,36,41.5,34.5,7.0,7.0,5.5,0.0,5.5
15,37,97,49.5,44.5,5.0,5.0,7.5,0.0,7.5
14,34,2,51.5,39.5,12.0,12.0,6.5,0.0,6.5
16,38,34,52.5,47.5,5.0,5.0,6.5,0.0,6.5
17,37,97,57.5,52.5,5.0,5.0,7.5,0.0,7.5
18,35,1,66.5,54.5,12.0,12.0,5.5,0.0,5.5
21,38,97,69.5,63.5,6.0,6.0,2.5,0.0,2.5
19,36,2,71.0,56.5,14.5,14.0,3.5,0.5,4.0
20,36,2,75.5,61.5,14.0,14.0,4.5,0.0,4.5
22,38,98,79.5,71.5,8.0,8.0,6.5,0.0,6.5
24,38,98,84.0,75.5,8.5,8.0,2.5,0.5,3.0
23,37,36,85.5,77.5,8.0,8.0,8.5,0.0,8.5
25,38,97,88.0,82.0,6.0,6.0,5.0,0.0,5.0
26,35,1,96.0,84.0,12.0,12.0,3.0,0.0,3.0
