agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,37,98,16.5,7.5,9.0,9.0,6.5,0.0,6.5
7,38,34,16.5,11.5,5.0,5.0,6.5,0.0,6.5
8,37,97,21.5,16.5,5.0,5.0,7.5,0.0,7.5
9,38,97,26.5,20.5,6.0,6.0,7.5,0.0,7.5
10,36,1,32.5,19.5,13.0,13.0,2.5,0.0,2.5
13,37,34,37.5,31.5,6.0,6.0,2.5,0.0,2.5
11,36,1,41.0,25.5,15.5,13.0,4.5,2.5,7.0
12,34,1,43.5,27.5,16.0,11.0,2.5,5.0,7.5
15,37,34,50.5,44.5,6.0,6.0,7.5,0.0,7.5
14,36,2,55.0,40.5,14.5,14.0,7.5,0.5,8.0
16,98,1,60.5,46.5,14.0,14.0,5.5,0.0,5.5
19,38,34,60.5,55.5,5.0,5.0,2.5,0.0,2.5
17,35,1,65.0,53.0,12.0,12.0,8.0,0.0,8.0
18,36,1,69.5,56.5,13.0,13.0,7.5,0.0,7.5
20,37,34,71.0,65.0,6.0,6.0,8.0,0.0,8.0
21,38,97,71.5,65.5,6.0,6.0,4.5,0.0,4.5
22,35,1,89.0,77.0,12.0,12.0,8.0,0.0,8.0
23,98,1,92.0,78.0,14.0,14.0,5.0,0.0,5.0
24,97,1,94.5,82.5,12.0,10.0,5.5,2.0,7.5
25,37,34,94.5,88.5,6.0,6.0,7.5,0.0,7.5
26,38,35,98.5,92.5,6.0,6.0,7.5,0.0,7.5
