agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,98,2,19.5,4.5,15.0,15.0,3.5,0.0,3.5
7,34,1,23.5,12.5,11.0,11.0,7.5,0.0,7.5
9,38,35,25.5,19.5,6.0,6.0,6.5,0.0,6.5
8,97,2,29.5,18.5,11.0,11.0,9.5,0.0,9.5
11,38,34,33.5,28.5,5.0,5.0,7.5,0.0,7.5
10,98,2,39.5,24.5,15.0,15.0,7.5,0.0,7.5
12,37,35,41.5,34.5,7.0,7.0,9.5,0.0,9.5
13,97,1,45.0,35.0,10.0,10.0,6.0,0.0,6.0
15,38,34,46.5,41.5,5.0,5.0,4.5,0.0,4.5
14,36,1,53.5,40.5,13.0,13.0,7.5,0.0,7.5
17,38,35,54.5,48.5,6.0,6.0,3.5,0.0,3.5
16,37,35,59.5,51.0,8.5,7.0,10.0,1.5,11.5
18,38,36,59.5,52.5,7.0,7.0,3.5,0.0,3.5
20,34,1,72.5,61.5,11.0,11.0,4.5,0.0,4.5
21,37,98,75.5,66.5,9.0,9.0,5.5,0.0,5.5
22,38,97,76.5,70.5,6.0,6.0,5.5,0.0,5.5
19,98,2,77.5,59.5,18.0,15.0,6.5,3.0,9.5
23,34,2,87.5,75.5,12.0,12.0,6.5,0.0,6.5
25,97,2,90.5,77.5,13.0,11.0,0.5,2.0,2.5
26,38,97,92.5,86.5,6.0,6.0,5.5,0.0,5.5
24,35,1,96.5,84.5,12.0,12.0,11.5,0.0,11.5
