agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,37,34,13.5,7.5,6.0,6.0,6.5,0.0,6.5
8,38,36,22.5,15.5,7.0,7.0,6.5,0.0,6.5
7,35,2,23.5,10.5,13.0,13.0,5.5,0.0,5.5
10,38,98,26.5,18.5,8.0,8.0,1.5,0.0,1.5
9,37,34,27.0,21.0,6.0,6.0,8.0,0.0,8.0
13,38,35,38.0,32.0,6.0,6.0,3.0,0.0,3.0
12,37,36,38.5,30.5,8.0,8.0,5.5,0.0,5.5
11,35,2,43.5,30.5,13.0,13.0,9.5,0.0,9.5
14,38,35,44.5,38.5,6.0,6.0,5.5,0.0,5.5
15,37,36,53.5,45.5,8.0,8.0,8.5,0.0,8.5
16,34,2,58.0,45.0,13.0,12.0,4.0,1.0,5.0
17,38,98,58.5,50.5,8.0,8.0,5.5,0.0,5.5
18,97,2,66.5,55.5,11.0,11.0,6.5,0.0,6.5
20,34,2,74.0,62.0,12.0,12.0,5.0,0.0,5.0
19,35,1,74.5,62.5,12.0,12.0,9.5,0.0,9.5
21,36,1,77.5,64.5,13.0,13.0,3.5,0.0,3.5
22,35,1,83.0,71.0,12.0,12.0,6.0,0.0,6.0
23,36,1,89.5,76.5,13.0,13.0,7.5,0.0,7.5
25,38,36,91.5,84.5,7.0,7.0,7.5,0.0,7.5
24,35,2,98.0,85.0,13.0,13.0,12.0,0.0,12.0
27,38,35,99.0,93.0,6.0,6.0,8.0,0.0,8.0
