agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,98,14.5,6.5,8.0,8.0,5.5,0.0,5.5
7,37,36,20.5,12.5,8.0,8.0,7.5,0.0,7.5
8,35,2,27.5,14.5,13.0,13.0,5.5,0.0,5.5
9,34,1,31.5,20.5,11.0,11.0,7.5,0.0,7.5
10,98,2,35.0,19.5,15.5,15.0,2.5,0.5,3.0
11,37,35,35.5,28.5,7.0,7.0,7.5,0.0,7.5
12,36,2,47.5,33.5,14.0,14.0,8.5,0.0,8.5
15,38,98,49.5,41.5,8.0,8.0,4.5,0.0,4.5
14,37,35,50.0,43.0,7.0,7.0,10.0,0.0,10.0
13,98,2,55.0,36.5,18.5,15.0,7.5,3.5,11.0
18,38,34,64.0,56.0,8.0,5.0,3.0,3.0,6.0
16,97,1,64.5,54.5,10.0,10.0,9.5,0.0,9.5
19,38,35,69.5,63.5,6.0,6.0,6.5,0.0,6.5
17,34,1,70.5,59.5,11.0,11.0,10.5,0.0,10.5
20,37,36,77.0,69.0,8.0,8.0,8.0,0.0,8.0
21,34,1,78.0,66.0,12.0,11.0,1.0,1.0,2.0
22,38,34,82.0,77.0,5.0,5.0,8.0,0.0,8.0
23,98,2,93.5,78.5,15.0,15.0,5.5,0.0,5.5
25,97,2,99.0,88.0,11.0,11.0,7.0,0.0,7.0
24,36,2,101.5,85.5,16.0,14.0,8.5,2.0,10.5
26,98,1,104.0,90.0,14.0,14.0,5.0,0.0,5.0
