agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,38,36,17.5,10.5,7.0,7.0,5.5,0.0,5.5
6,36,1,21.5,5.5,16.0,13.0,4.5,3.0,7.5
8,37,97,21.5,16.5,5.0,5.0,7.5,0.0,7.5
9,34,1,32.0,20.5,11.5,11.0,7.5,0.5,8.0
12,38,35,33.5,27.5,6.0,6.0,2.5,0.0,2.5
11,34,1,37.5,26.5,11.0,11.0,5.5,0.0,5.5
10,35,1,40.5,26.5,14.0,12.0,9.5,2.0,11.5
13,37,35,42.5,35.5,7.0,7.0,6.5,0.0,6.5
14,38,97,48.0,42.0,6.0,6.0,9.0,0.0,9.0
15,37,98,49.5,40.5,9.0,9.0,3.5,0.0,3.5
16,37,34,55.0,48.5,6.5,6.0,7.5,0.5,8.0
17,38,98,57.5,49.5,8.0,8.0,4.5,0.0,4.5
18,97,1,60.0,50.0,10.0,10.0,1.0,0.0,1.0
20,37,35,68.0,61.0,7.0,7.0,4.0,0.0,4.0
19,36,2,73.5,57.5,16.0,14.0,4.5,2.0,6.5
21,38,98,76.5,68.5,8.0,8.0,7.5,0.0,7.5
23,37,34,81.0,75.0,6.0,6.0,6.0,0.0,6.0
22,34,2,85.5,71.5,14.0,12.0,6.5,2.0,8.5
24,38,35,85.5,79.5,6.0,6.0,6.5,0.0,6.5
25,98,1,91.5,77.5,14.0,14.0,0.5,0.0,0.5
26,37,35,95.5,88.5,7.0,7.0,7.5,0.0,7.5
