agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,37,35,18.5,11.5,7.0,7.0,6.5,0.0,6.5
6,97,1,19.0,8.5,10.5,10.0,7.5,0.5,8.0
8,38,36,22.5,15.5,7.0,7.0,6.5,0.0,6.5
10,38,98,32.5,24.5,8.0,8.0,7.5,0.0,7.5
9,34,1,33.0,20.5,12.5,11.0,7.5,1.5,9.0
11,97,2,36.5,25.5,11.0,11.0,4.5,0.0,4.5
12,37,35,37.0,30.0,7.0,7.0,5.0,0.0,5.0
13,38,36,41.5,34.5,7.0,7.0,5.5,0.0,5.5
14,37,36,50.0,42.0,8.0,8.0,9.0,0.0,9.0
16,35,2,57.5,44.5,13.0,13.0,3.5,0.0,3.5
15,98,2,60.0,43.0,17.0,15.0,6.0,2.0,8.0
18,38,35,60.5,54.5,6.0,6.0,5.5,0.0,5.5
17,98,1,65.5,49.5,16.0,14.0,4.5,2.0,6.5
19,37,35,67.0,60.0,7.0,7.0,7.0,0.0,7.0
20,38,98,74.5,66.5,8.0,8.0,9.5,0.0,9.5
21,37,98,79.0,67.5,11.5,9.0,6.5,2.5,9.0
22,38,35,79.0,73.0,6.0,6.0,4.0,0.0,4.0
23,37,35,87.5,80.5,7.0,7.0,7.5,0.0,7.5
24,38,34,89.0,84.0,5.0,5.0,7.0,0.0,7.0
25,37,36,94.0,86.0,8.0,8.0,5.0,0.0,5.0
28,37,97,102.0,97.0,5.0,5.0,4.0,0.0,4.0
