agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,98,14.5,6.5,8.0,8.0,5.5,0.0,5.5
8,38,36,22.5,15.5,7.0,7.0,6.5,0.0,6.5
7,36,2,23.5,9.5,14.0,14.0,4.5,0.0,4.5
9,37,34,27.0,21.0,6.0,6.0,8.0,0.0,8.0
10,38,98,30.5,22.5,8.0,8.0,5.5,0.0,5.5
11,35,1,40.5,28.5,12.0,12.0,3.5,0.0,3.5
13,38,35,44.5,38.5,6.0,6.0,5.5,0.0,5.5
12,36,1,46.0,33.0,13.0,13.0,4.0,0.0,4.0
14,37,36,53.5,45.5,8.0,8.0,8.5,0.0,8.5
16,38,35,56.5,50.5,6.0,6.0,5.5,0.0,5.5
15,34,1,59.0,47.5,11.5,11.0,6.5,0.5,7.0
17,37,34,62.5,56.5,6.0,6.0,7.5,0.0,7.5
18,38,35,64.0,58.0,6.0,6.0,5.0,0.0,5.0
19,97,1,70.5,60.5,10.0,10.0,3.5,0.0,3.5
21,35,2,79.0,66.0,13.0,13.0,1.0,0.0,1.0
20,36,2,82.5,68.5,14.0,14.0,7.5,0.0,7.5
22,97,2,87.5,76.5,11.0,11.0,7.5,0.0,7.5
23,37,34,87.5,81.5,6.0,6.0,8.5,0.0,8.5
24,38,36,92.0,85.0,7.0,7.0,8.0,0.0,8.0
26,37,98,101.5,92.5,9.0,9.0,7.5,0.0,7.5
25,98,1,102.0,88.0,14.0,14.0,7.0,0.0,7.0
