agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,98,1,18.5,4.5,14.0,14.0,3.5,0.0,3.5
7,97,1,23.5,13.5,10.0,10.0,8.5,0.0,8.5
8,34,1,28.5,17.5,11.0,11.0,8.5,0.0,8.5
9,36,1,33.5,20.5,13.0,13.0,7.5,0.0,7.5
11,38,35,34.5,28.5,6.0,6.0,7.5,0.0,7.5
10,97,1,38.5,28.5,10.0,10.0,11.5,0.0,11.5
15,37,97,47.5,42.5,5.0,5.0,5.5,0.0,5.5
12,36,2,49.0,34.5,14.5,14.0,9.5,0.5,10.0
13,97,2,53.5,42.5,11.0,11.0,13.5,0.0,13.5
14,34,2,60.0,46.5,13.5,12.0,13.5,1.5,15.0
17,38,36,60.5,53.5,7.0,7.0,8.5,0.0,8.5
16,36,1,64.5,49.5,15.0,13.0,8.5,2.0,10.5
18,37,98,68.0,59.0,9.0,9.0,10.0,0.0,10.0
19,97,1,77.5,67.5,10.0,10.0,10.5,0.0,10.5
20,37,98,77.5,68.5,9.0,9.0,7.5,0.0,7.5
22,38,34,80.5,75.5,5.0,5.0,6.5,0.0,6.5
23,37,97,85.5,80.5,5.0,5.0,7.5,0.0,7.5
21,35,2,86.0,73.0,13.0,13.0,8.0,0.0,8.0
25,38,35,91.5,85.5,6.0,6.0,4.5,0.0,4.5
24,36,1,97.0,80.5,16.5,13.0,3.5,3.5,7.0
27,37,98,100.5,91.5,9.0,9.0,2.5,0.0,2.5
