agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,35,12.5,6.5,6.0,6.0,5.5,0.0,5.5
7,37,36,20.5,12.5,8.0,8.0,7.5,0.0,7.5
8,38,36,23.0,16.0,7.0,7.0,7.0,0.0,7.0
9,35,1,25.5,13.5,12.0,12.0,0.5,0.0,0.5
10,34,1,34.5,23.5,11.0,11.0,6.5,0.0,6.5
11,38,36,34.5,27.5,7.0,7.0,6.5,0.0,6.5
12,97,2,41.0,30.0,11.0,11.0,5.0,0.0,5.0
14,37,97,46.5,41.5,5.0,5.0,8.5,0.0,8.5
13,98,2,50.5,35.5,15.0,15.0,6.5,0.0,6.5
15,98,2,55.5,40.5,15.0,15.0,3.5,0.0,3.5
16,34,1,58.5,47.5,11.0,11.0,6.5,0.0,6.5
18,97,1,61.5,51.5,10.0,10.0,2.5,0.0,2.5
17,98,1,66.0,52.0,14.0,14.0,7.0,0.0,7.0
19,38,98,67.5,59.5,8.0,8.0,6.5,0.0,6.5
20,37,97,70.5,65.5,5.0,5.0,8.5,0.0,8.5
21,34,2,83.5,71.5,12.0,12.0,10.5,0.0,10.5
23,37,98,85.5,76.5,9.0,9.0,7.5,0.0,7.5
22,36,2,87.0,72.5,14.5,14.0,7.5,0.5,8.0
25,38,97,89.5,83.5,6.0,6.0,6.5,0.0,6.5
24,34,2,90.0,76.5,13.5,12.0,3.5,1.5,5.0
27,38,35,99.5,93.5,6.0,6.0,8.5,0.0,8.5
