agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,38,34,15.5,10.5,5.0,5.0,5.5,0.0,5.5
6,98,2,20.0,4.5,15.5,15.0,3.5,0.5,4.0
8,37,36,24.5,16.5,8.0,8.0,7.5,0.0,7.5
9,38,98,28.0,20.0,8.0,8.0,7.0,0.0,7.0
10,97,2,30.5,19.5,11.0,11.0,2.5,0.0,2.5
12,37,97,37.0,30.0,7.0,5.0,5.0,2.0,7.0
11,97,2,43.5,32.5,11.0,11.0,11.5,0.0,11.5
13,98,2,46.5,30.0,16.5,15.0,1.0,1.5,2.5
15,38,98,51.0,43.0,8.0,8.0,6.0,0.0,6.0
14,34,2,54.5,42.5,12.0,12.0,9.5,0.0,9.5
16,35,2,57.5,43.0,14.5,13.0,2.0,1.5,3.5
17,37,35,60.5,53.5,7.0,7.0,8.5,0.0,8.5
19,38,34,64.0,59.0,5.0,5.0,6.0,0.0,6.0
18,34,1,69.5,58.5,11.0,11.0,9.5,0.0,9.5
20,37,36,72.5,64.5,8.0,8.0,7.5,0.0,7.5
21,38,35,72.5,66.5,6.0,6.0,5.5,0.0,5.5
22,37,97,75.0,70.0,5.0,5.0,5.0,0.0,5.0
23,38,97,82.5,76.5,6.0,6.0,7.5,0.0,7.5
25,38,34,85.5,80.5,5.0,5.0,3.5,0.0,3.5
24,37,36,89.0,81.0,8.0,8.0,8.0,0.0,8.0
27,97,1,97.5,87.5,10.0,10.0,2.5,0.0,2.5
28,37,34,97.5,91.5,6.0,6.0,2.5,0.0,2.5
