agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,37,98,16.5,7.5,9.0,9.0,6.5,0.0,6.5
7,34,1,22.5,11.5,11.0,11.0,6.5,0.0,6.5
9,37,34,26.5,20.5,6.0,6.0,7.5,0.0,7.5
8,97,2,29.0,17.5,11.5,11.0,8.5,0.5,9.0
10,36,1,32.5,19.5,13.0,13.0,2.5,0.0,2.5
11,38,36,35.5,28.5,7.0,7.0,7.5,0.0,7.5
12,37,36,42.0,34.0,8.0,8.0,9.0,0.0,9.0
13,35,2,45.5,32.5,13.0,13.0,3.5,0.0,3.5
15,97,1,51.5,41.5,10.0,10.0,4.5,0.0,4.5
14,34,1,54.0,43.0,11.0,11.0,10.0,0.0,10.0
16,98,2,61.5,46.5,15.0,15.0,5.5,0.0,5.5
18,38,35,61.5,55.5,6.0,6.0,6.5,0.0,6.5
17,35,2,64.0,49.0,15.0,13.0,4.0,2.0,6.0
20,38,98,72.0,64.0,8.0,8.0,7.0,0.0,7.0
19,36,1,75.5,62.5,13.0,13.0,9.5,0.0,9.5
21,97,2,77.0,65.5,11.5,11.0,4.5,0.5,5.0
22,34,1,87.0,76.0,11.0,11.0,11.0,0.0,11.0
24,36,2,89.0,75.0,14.0,14.0,2.0,0.0,2.0
23,97,2,92.0,79.0,13.0,11.0,10.0,2.0,12.0
25,34,2,100.5,88.5,12.0,12.0,11.5,0.0,11.5
26,36,2,103.0,89.0,14.0,14.0,8.0,0.0,8.0
