agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,37,36,19.5,11.5,8.0,8.0,6.5,0.0,6.5
6,98,1,21.5,4.5,17.0,14.0,3.5,3.0,6.5
8,38,36,24.5,15.5,9.0,7.0,6.5,2.0,8.5
9,37,98,30.0,21.0,9.0,9.0,8.0,0.0,8.0
11,38,97,32.5,26.5,6.0,6.0,5.5,0.0,5.5
10,34,1,38.5,27.5,11.0,11.0,10.5,0.0,10.5
12,37,34,38.5,32.5,6.0,6.0,7.5,0.0,7.5
13,38,35,40.5,34.5,6.0,6.0,5.5,0.0,5.5
14,97,2,44.5,33.5,11.0,11.0,0.5,0.0,0.5
16,37,36,52.5,44.5,8.0,8.0,3.5,0.0,3.5
17,38,34,56.5,51.5,5.0,5.0,6.5,0.0,6.5
15,98,2,59.0,41.5,17.5,15.0,4.5,2.5,7.0
18,37,34,63.0,56.5,6.5,6.0,7.5,0.5,8.0
19,98,1,69.5,55.5,14.0,14.0,2.5,0.0,2.5
20,38,36,71.5,64.5,7.0,7.0,7.5,0.0,7.5
22,37,97,74.0,69.0,5.0,5.0,4.0,0.0,4.0
23,38,97,82.5,76.5,6.0,6.0,7.5,0.0,7.5
21,98,2,83.0,68.0,15.0,15.0,7.0,0.0,7.0
24,35,2,88.5,75.5,13.0,13.0,2.5,0.0,2.5
25,36,2,97.0,83.0,14.0,14.0,6.0,0.0,6.0
27,34,1,99.5,88.5,11.0,11.0,3.5,0.0,3.5
