agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,34,11.5,6.5,5.0,5.0,5.5,0.0,5.5
8,38,34,20.5,15.5,5.0,5.0,6.5,0.0,6.5
7,98,1,22.5,8.5,14.0,14.0,3.5,0.0,3.5
9,36,1,29.5,16.5,13.0,13.0,3.5,0.0,3.5
10,36,2,36.5,22.5,14.0,14.0,5.5,0.0,5.5
11,98,2,42.0,26.0,16.0,15.0,5.0,1.0,6.0
12,34,1,46.5,35.5,11.0,11.0,10.5,0.0,10.5
13,97,1,49.5,38.0,11.5,10.0,9.0,1.5,10.5
14,35,2,54.5,41.5,13.0,13.0,8.5,0.0,8.5
16,38,35,57.0,51.0,6.0,6.0,10.0,0.0,10.0
15,34,2,60.5,48.5,12.0,12.0,11.5,0.0,11.5
17,37,98,66.5,57.5,9.0,9.0,12.5,0.0,12.5
20,36,2,74.0,60.0,14.0,14.0,3.0,0.0,3.0
18,34,2,76.5,62.5,14.0,12.0,13.5,2.0,15.5
19,97,2,79.0,67.5,11.5,11.0,14.5,0.5,15.0
22,35,1,82.5,70.5,12.0,12.0,5.5,0.0,5.5
21,36,1,85.5,70.5,15.0,13.0,9.5,2.0,11.5
23,37,34,90.0,84.0,6.0,6.0,15.0,0.0,15.0
26,38,97,98.5,92.5,6.0,6.0,11.5,0.0,11.5
24,36,2,100.5,86.5,14.0,14.0,13.5,0.0,13.5
25,97,1,102.0,92.0,10.0,10.0,15.0,0.0,15.0
28,37,34,102.0,96.0,6.0,6.0,7.0,0.0,7.0
