agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,37,97,12.5,7.5,5.0,5.0,6.5,0.0,6.5
7,38,35,17.5,11.5,6.0,6.0,6.5,0.0,6.5
9,37,97,22.5,17.5,5.0,5.0,4.5,0.0,4.5
8,98,1,26.5,12.5,14.0,14.0,3.5,0.0,3.5
10,38,36,30.5,23.5,7.0,7.0,6.5,0.0,6.5
12,97,1,37.5,27.5,10.0,10.0,2.5,0.0,2.5
11,98,2,41.0,25.5,15.5,15.0,4.5,0.5,5.0
13,38,34,41.5,36.5,5.0,5.0,7.5,0.0,7.5
14,37,98,47.5,38.5,9.0,9.0,5.5,0.0,5.5
15,36,2,55.0,41.0,14.0,14.0,4.0,0.0,4.0
16,35,2,63.0,50.0,13.0,13.0,9.0,0.0,9.0
17,36,1,63.5,50.5,13.0,13.0,5.5,0.0,5.5
18,97,2,65.5,54.5,11.0,11.0,5.5,0.0,5.5
19,37,97,65.5,60.5,5.0,5.0,7.5,0.0,7.5
20,38,34,69.0,64.0,5.0,5.0,7.0,0.0,7.0
23,37,34,76.5,70.5,6.0,6.0,1.5,0.0,1.5
22,38,34,79.0,74.0,5.0,5.0,9.0,0.0,9.0
21,98,1,86.0,72.0,14.0,14.0,11.0,0.0,11.0
24,97,2,89.5,78.0,11.5,11.0,5.0,0.5,5.5
25,98,2,96.5,81.5,15.0,15.0,4.5,0.0,4.5
26,36,1,98.0,85.0,13.0,13.0,4.0,0.0,4.0
