agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,36,2,19.5,5.5,14.0,14.0,4.5,0.0,4.5
7,35,2,24.5,11.5,13.0,13.0,6.5,0.0,6.5
8,34,2,29.5,17.5,12.0,12.0,8.5,0.0,8.5
9,98,1,33.5,19.5,14.0,14.0,6.5,0.0,6.5
10,97,1,38.5,28.5,10.0,10.0,11.5,0.0,11.5
12,38,35,39.5,33.5,6.0,6.0,8.5,0.0,8.5
11,34,2,43.5,31.5,12.0,12.0,10.5,0.0,10.5
14,37,97,49.5,44.5,5.0,5.0,11.5,0.0,11.5
13,98,1,52.5,38.5,14.0,14.0,9.5,0.0,9.5
15,38,36,55.5,48.5,7.0,7.0,11.5,0.0,11.5
16,98,1,58.5,44.5,14.0,14.0,3.5,0.0,3.5
17,37,36,63.0,55.0,8.0,8.0,10.0,0.0,10.0
18,98,2,70.5,55.5,15.0,15.0,6.5,0.0,6.5
20,37,35,70.5,63.5,7.0,7.0,6.5,0.0,6.5
21,38,34,74.0,69.0,5.0,5.0,8.0,0.0,8.0
19,97,1,76.5,66.5,10.0,10.0,13.5,0.0,13.5
22,98,2,83.0,68.0,15.0,15.0,3.0,0.0,3.0
23,37,34,83.5,77.5,6.0,6.0,8.5,0.0,8.5
25,97,1,91.0,81.0,10.0,10.0,4.0,0.0,4.0
24,98,2,94.5,79.5,15.0,15.0,6.5,0.0,6.5
28,37,97,100.0,95.0,5.0,5.0,6.0,0.0,6.0
