agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,38,98,18.5,10.5,8.0,8.0,5.5,0.0,5.5
6,36,1,21.5,5.5,16.0,13.0,4.5,3.0,7.5
8,36,2,28.5,14.5,14.0,14.0,5.5,0.0,5.5
9,97,1,33.5,23.5,10.0,10.0,10.5,0.0,10.5
11,37,36,35.5,27.5,8.0,8.0,6.5,0.0,6.5
10,34,1,38.5,27.5,11.0,11.0,10.5,0.0,10.5
12,35,1,45.5,33.5,12.0,12.0,8.5,0.0,8.5
14,38,36,51.0,43.5,7.5,7.0,10.5,0.5,11.0
15,35,2,52.5,39.5,13.0,13.0,2.5,0.0,2.5
13,98,2,55.0,37.5,17.5,15.0,8.5,2.5,11.0
16,37,36,59.5,51.5,8.0,8.0,10.5,0.0,10.5
19,38,35,67.5,61.5,6.0,6.0,8.5,0.0,8.5
18,98,1,68.0,54.0,14.0,14.0,5.0,0.0,5.0
17,34,2,71.5,58.5,13.0,12.0,13.5,1.0,14.5
21,98,1,77.5,63.5,14.0,14.0,2.5,0.0,2.5
20,97,1,80.0,68.0,12.0,10.0,11.0,2.0,13.0
22,36,1,83.5,70.5,13.0,13.0,5.5,0.0,5.5
23,97,1,92.0,82.0,10.0,10.0,13.0,0.0,13.0
24,36,1,94.5,81.5,13.0,13.0,8.5,0.0,8.5
26,38,35,96.0,90.0,6.0,6.0,9.0,0.0,9.0
25,37,98,97.5,88.5,9.0,9.0,11.5,0.0,11.5
