agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,37,97,16.5,11.5,5.0,5.0,6.5,0.0,6.5
6,97,2,20.5,8.5,12.0,11.0,7.5,1.0,8.5
9,38,34,24.5,19.5,5.0,5.0,6.5,0.0,6.5
8,36,2,29.0,14.5,14.5,14.0,5.5,0.5,6.0
12,34,1,36.5,25.5,11.0,11.0,0.5,0.0,0.5
10,98,1,39.0,22.5,16.5,14.0,5.5,2.5,8.0
11,35,2,43.5,30.5,13.0,13.0,9.5,0.0,9.5
13,37,36,46.0,38.0,8.0,8.0,9.0,0.0,9.0
14,34,2,55.0,43.0,12.0,12.0,10.0,0.0,10.0
17,38,36,59.5,52.5,7.0,7.0,7.5,0.0,7.5
15,97,2,61.5,50.5,11.0,11.0,13.5,0.0,13.5
16,35,2,64.0,51.0,13.0,13.0,10.0,0.0,10.0
18,34,1,65.0,54.0,11.0,11.0,5.0,0.0,5.0
20,37,98,76.5,67.5,9.0,9.0,10.5,0.0,10.5
19,97,1,78.0,68.0,10.0,10.0,15.0,0.0,15.0
21,38,98,82.0,74.0,8.0,8.0,13.0,0.0,13.0
22,36,1,87.0,74.0,13.0,13.0,9.0,0.0,9.0
23,97,2,90.5,79.0,11.5,11.0,10.0,0.5,10.5
24,37,97,90.5,85.5,5.0,5.0,12.5,0.0,12.5
26,35,2,99.0,86.0,13.0,13.0,5.0,0.0,5.0
25,36,1,102.0,89.0,13.0,13.0,12.0,0.0,12.0
