agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,37,36,15.5,7.5,8.0,8.0,6.5,0.0,6.5
7,38,35,21.0,15.0,6.0,6.0,10.0,0.0,10.0
8,37,98,25.5,16.5,9.0,9.0,7.5,0.0,7.5
9,37,35,30.5,23.5,7.0,7.0,6.5,0.0,6.5
10,38,34,34.0,29.0,5.0,5.0,8.0,0.0,8.0
11,37,98,39.0,30.0,9.0,9.0,5.0,0.0,5.0
12,37,35,44.5,37.5,7.0,7.0,4.5,0.0,4.5
13,97,2,52.0,41.0,11.0,11.0,4.0,0.0,4.0
14,34,2,58.0,46.0,12.0,12.0,5.0,0.0,5.0
15,98,1,62.5,48.5,14.0,14.0,3.5,0.0,3.5
16,38,98,63.5,55.5,8.0,8.0,6.5,0.0,6.5
17,35,1,70.5,58.5,12.0,12.0,5.5,0.0,5.5
18,36,2,79.5,65.5,14.0,14.0,8.5,0.0,8.5
20,37,98,81.5,72.5,9.0,9.0,7.5,0.0,7.5
21,38,98,84.5,74.5,10.0,8.0,5.5,2.0,7.5
19,35,2,87.0,69.0,18.0,13.0,8.0,5.0,13.0
22,97,1,94.5,84.5,10.0,10.0,11.5,0.0,11.5
23,38,35,94.5,88.5,6.0,6.0,11.5,0.0,11.5
24,37,97,95.5,90.5,5.0,5.0,9.5,0.0,9.5
25,34,1,107.5,96.5,11.0,11.0,7.5,0.0,7.5
26,98,1,114.0,99.5,14.5,14.0,6.5,0.5,7.0
