agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,38,34,15.5,10.5,5.0,5.0,5.5,0.0,5.5
6,35,2,20.0,6.5,13.5,13.0,5.5,0.5,6.0
8,36,2,28.5,14.5,14.0,14.0,5.5,0.0,5.5
10,34,2,31.0,18.5,12.5,12.0,1.5,0.5,2.0
9,97,2,34.5,23.5,11.0,11.0,10.5,0.0,10.5
11,38,36,35.5,28.5,7.0,7.0,7.5,0.0,7.5
12,37,35,37.0,30.0,7.0,7.0,5.0,0.0,5.0
14,38,97,49.5,40.0,9.5,6.0,7.0,3.5,10.5
15,37,98,52.5,43.5,9.0,9.0,6.5,0.0,6.5
13,97,2,54.0,41.5,12.5,11.0,12.5,1.5,14.0
16,35,2,58.0,45.0,13.0,13.0,4.0,0.0,4.0
18,35,1,65.5,53.5,12.0,12.0,4.5,0.0,4.5
17,34,1,68.0,54.5,13.5,11.0,9.5,2.5,12.0
19,36,2,69.5,55.5,14.0,14.0,2.5,0.0,2.5
20,38,36,70.0,63.0,7.0,7.0,6.0,0.0,6.0
21,37,35,77.5,70.5,7.0,7.0,9.5,0.0,9.5
22,38,35,82.0,76.0,6.0,6.0,11.0,0.0,11.0
23,34,2,90.0,78.0,12.0,12.0,5.0,0.0,5.0
26,37,34,95.0,89.0,6.0,6.0,4.0,0.0,4.0
25,34,1,98.5,85.5,13.0,11.0,4.5,2.0,6.5
24,36,1,101.0,84.5,16.5,13.0,7.5,3.5,11.0
