agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,38,35,16.5,10.5,6.0,6.0,5.5,0.0,5.5
6,36,1,21.5,5.5,16.0,13.0,4.5,3.0,7.5
9,38,36,26.5,19.5,7.0,7.0,6.5,0.0,6.5
8,97,1,27.5,17.5,10.0,10.0,8.5,0.0,8.5
10,37,35,31.5,24.5,7.0,7.0,7.5,0.0,7.5
11,98,2,43.5,28.5,15.0,15.0,7.5,0.0,7.5
13,97,2,46.0,34.5,11.5,11.0,5.5,0.5,6.0
12,34,2,48.5,34.5,14.0,12.0,9.5,2.0,11.5
14,98,1,50.5,36.5,14.0,14.0,3.5,0.0,3.5
15,37,36,52.5,44.5,8.0,8.0,7.5,0.0,7.5
17,37,36,64.0,56.0,8.0,8.0,11.0,0.0,11.0
16,35,1,66.5,54.5,12.0,12.0,13.5,0.0,13.5
18,38,36,66.5,57.5,9.0,7.0,8.5,2.0,10.5
19,34,1,69.5,56.5,13.0,11.0,3.5,2.0,5.5
20,35,1,76.5,64.5,12.0,12.0,7.5,0.0,7.5
21,98,2,82.0,67.0,15.0,15.0,6.0,0.0,6.0
22,37,98,83.5,74.5,9.0,9.0,9.5,0.0,9.5
23,36,2,91.5,77.5,14.0,14.0,8.5,0.0,8.5
24,97,1,93.5,83.5,10.0,10.0,10.5,0.0,10.5
26,38,97,97.0,91.0,6.0,6.0,10.0,0.0,10.0
27,37,34,98.5,92.5,6.0,6.0,7.5,0.0,7.5
