agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,37,36,15.5,7.5,8.0,8.0,6.5,0.0,6.5
8,37,97,21.5,16.5,5.0,5.0,7.5,0.0,7.5
7,38,36,22.0,15.0,7.0,7.0,10.0,0.0,10.0
10,37,98,32.5,23.5,9.0,9.0,6.5,0.0,6.5
12,37,34,33.0,27.0,6.0,6.0,2.0,0.0,2.0
9,34,2,34.5,19.5,15.0,12.0,6.5,3.0,9.5
11,38,34,38.0,31.0,7.0,5.0,10.0,2.0,12.0
13,36,2,49.0,35.0,14.0,14.0,6.0,0.0,6.0
16,38,97,49.0,43.0,6.0,6.0,2.0,0.0,2.0
15,37,98,50.5,41.5,9.0,9.0,4.5,0.0,4.5
14,35,1,51.5,36.5,15.0,12.0,3.5,3.0,6.5
17,38,97,58.5,52.5,6.0,6.0,7.5,0.0,7.5
18,37,98,63.0,54.0,9.0,9.0,5.0,0.0,5.0
19,34,1,69.5,58.5,11.0,11.0,5.5,0.0,5.5
21,38,34,69.5,64.5,5.0,5.0,3.5,0.0,3.5
20,36,1,77.5,64.5,13.0,13.0,7.5,0.0,7.5
22,36,1,82.0,69.0,13.0,13.0,4.0,0.0,4.0
23,38,98,82.5,74.5,8.0,8.0,5.5,0.0,5.5
24,37,97,84.5,79.5,5.0,5.0,6.5,0.0,6.5
27,97,1,95.5,85.5,10.0,10.0,0.5,0.0,0.5
25,35,2,97.0,83.5,13.5,13.0,6.5,0.5,7.0
