agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,37,34,13.5,7.5,6.0,6.0,6.5,0.0,6.5
7,38,36,18.5,11.5,7.0,7.0,6.5,0.0,6.5
8,35,2,27.5,14.5,13.0,13.0,5.5,0.0,5.5
10,34,2,32.5,20.5,12.0,12.0,3.5,0.0,3.5
9,98,2,35.0,17.5,17.5,15.0,4.5,2.5,7.0
11,34,1,36.5,25.5,11.0,11.0,4.5,0.0,4.5
12,97,1,46.5,36.5,10.0,10.0,11.5,0.0,11.5
15,38,35,50.0,44.0,6.0,6.0,7.0,0.0,7.0
13,35,1,50.5,38.5,12.0,12.0,9.5,0.0,9.5
14,34,2,56.5,44.5,12.0,12.0,11.5,0.0,11.5
16,98,1,61.5,47.5,14.0,14.0,6.5,0.0,6.5
17,38,34,61.5,56.5,5.0,5.0,11.5,0.0,11.5
18,97,2,65.0,54.0,11.0,11.0,5.0,0.0,5.0
20,37,97,71.5,66.5,5.0,5.0,9.5,0.0,9.5
19,98,2,75.5,60.5,15.0,15.0,7.5,0.0,7.5
21,36,2,79.5,65.5,14.0,14.0,4.5,0.0,4.5
22,98,1,85.5,71.5,14.0,14.0,6.5,0.0,6.5
24,34,1,88.5,75.5,13.0,11.0,2.5,2.0,4.5
23,36,1,91.5,77.0,14.5,13.0,8.0,1.5,9.5
25,98,2,99.5,84.5,15.0,15.0,7.5,0.0,7.5
27,38,35,101.5,95.5,6.0,6.0,10.5,0.0,10.5
