agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,34,1,18.5,7.5,11.0,11.0,6.5,0.0,6.5
8,37,34,21.5,15.5,6.0,6.0,6.5,0.0,6.5
7,98,2,26.5,9.5,17.0,15.0,4.5,2.0,6.5
10,37,36,33.5,25.5,8.0,8.0,8.5,0.0,8.5
9,98,1,35.5,19.5,16.0,14.0,6.5,2.0,8.5
12,38,97,37.0,28.0,9.0,6.0,3.0,3.0,6.0
11,97,1,42.5,32.5,10.0,10.0,11.5,0.0,11.5
14,37,97,46.5,41.5,5.0,5.0,8.5,0.0,8.5
13,34,2,50.5,38.5,12.0,12.0,9.5,0.0,9.5
15,38,35,51.5,45.5,6.0,6.0,8.5,0.0,8.5
16,34,2,61.0,49.0,12.0,12.0,4.0,0.0,4.0
17,36,2,67.5,53.5,14.0,14.0,4.5,0.0,4.5
19,38,34,67.5,62.5,5.0,5.0,5.5,0.0,5.5
18,98,2,72.0,57.0,15.0,15.0,4.0,0.0,4.0
20,37,97,74.5,69.5,5.0,5.0,8.5,0.0,8.5
21,35,1,86.0,74.0,12.0,12.0,9.0,0.0,9.0
22,36,2,86.5,72.5,14.0,14.0,3.5,0.0,3.5
24,38,36,87.5,80.5,7.0,7.0,3.5,0.0,3.5
23,36,2,92.0,77.5,14.5,14.0,4.5,0.5,5.0
25,34,2,102.5,90.5,12.0,12.0,9.5,0.0,9.5
27,35,2,105.0,91.5,13.5,13.0,2.5,0.5,3.0
