agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,98,2,19.5,4.5,15.0,15.0,3.5,0.0,3.5
8,37,36,23.5,15.5,8.0,8.0,6.5,0.0,6.5
7,34,2,25.5,12.5,13.0,12.0,7.5,1.0,8.5
9,38,34,28.0,23.0,5.0,5.0,10.0,0.0,10.0
13,38,97,39.0,33.0,6.0,6.0,4.0,0.0,4.0
10,97,2,40.0,28.5,11.5,11.0,11.5,0.5,12.0
12,37,98,40.5,31.5,9.0,9.0,6.5,0.0,6.5
11,98,2,43.5,28.5,15.0,15.0,7.5,0.0,7.5
14,37,34,47.0,41.0,6.0,6.0,8.0,0.0,8.0
16,38,98,56.5,48.5,8.0,8.0,7.5,0.0,7.5
18,38,34,57.0,52.0,5.0,5.0,3.0,0.0,3.0
15,36,1,59.0,44.0,15.0,13.0,7.0,2.0,9.0
17,37,98,66.0,57.0,9.0,9.0,12.0,0.0,12.0
19,36,2,71.0,57.0,14.0,14.0,4.0,0.0,4.0
20,97,2,73.5,62.5,11.0,11.0,5.5,0.0,5.5
22,38,34,76.5,71.5,5.0,5.0,6.5,0.0,6.5
21,35,1,77.0,65.0,12.0,12.0,4.0,0.0,4.0
23,35,1,86.0,74.0,12.0,12.0,5.0,0.0,5.0
24,37,36,89.5,81.5,8.0,8.0,8.5,0.0,8.5
25,35,2,92.5,79.5,13.0,13.0,2.5,0.0,2.5
26,38,97,92.5,86.5,6.0,6.0,5.5,0.0,5.5
