agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,38,34,11.5,6.5,5.0,5.0,5.5,0.0,5.5
8,38,35,21.5,15.5,6.0,6.0,6.5,0.0,6.5
7,35,1,22.5,10.5,12.0,12.0,5.5,0.0,5.5
9,37,97,23.0,18.0,5.0,5.0,5.0,0.0,5.0
10,38,34,28.5,23.5,5.0,5.0,6.5,0.0,6.5
12,37,35,35.0,28.0,7.0,7.0,3.0,0.0,3.0
13,37,97,39.5,34.5,5.0,5.0,5.5,0.0,5.5
11,98,2,43.5,28.5,15.0,15.0,7.5,0.0,7.5
14,34,1,50.5,39.5,11.0,11.0,6.5,0.0,6.5
16,38,98,53.5,45.5,8.0,8.0,4.5,0.0,4.5
15,98,2,57.5,41.0,16.5,15.0,4.0,1.5,5.5
17,37,97,57.5,52.5,5.0,5.0,7.5,0.0,7.5
18,38,36,63.5,56.5,7.0,7.0,7.5,0.0,7.5
19,37,34,70.0,64.0,6.0,6.0,11.0,0.0,11.0
21,38,36,72.5,65.5,7.0,7.0,4.5,0.0,4.5
20,98,2,77.5,60.5,17.0,15.0,3.5,2.0,5.5
22,98,2,82.5,67.5,15.0,15.0,2.5,0.0,2.5
23,37,98,84.5,75.5,9.0,9.0,6.5,0.0,6.5
24,34,1,87.0,76.0,11.0,11.0,3.0,0.0,3.0
25,35,1,94.5,82.5,12.0,12.0,5.5,0.0,5.5
27,98,2,100.5,85.5,15.0,15.0,0.5,0.0,0.5
