agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
7,38,98,18.5,10.5,8.0,8.0,5.5,0.0,5.5
6,98,1,21.5,4.5,17.0,14.0,3.5,3.0,6.5
8,34,1,27.5,16.5,11.0,11.0,7.5,0.0,7.5
9,36,1,33.5,20.5,13.0,13.0,7.5,0.0,7.5
11,38,36,33.5,26.5,7.0,7.0,5.5,0.0,5.5
10,97,1,38.5,28.5,10.0,10.0,11.5,0.0,11.5
12,37,34,40.5,34.5,6.0,6.0,9.5,0.0,9.5
14,38,36,47.5,40.5,7.0,7.0,7.5,0.0,7.5
13,35,1,51.5,39.5,12.0,12.0,10.5,0.0,10.5
16,37,35,54.0,47.0,7.0,7.0,6.0,0.0,6.0
15,98,2,60.0,43.5,16.5,15.0,6.5,1.5,8.0
18,36,2,64.5,50.5,14.0,14.0,1.5,0.0,1.5
17,97,1,67.5,57.5,10.0,10.0,12.5,0.0,12.5
20,35,1,72.0,60.0,12.0,12.0,3.0,0.0,3.0
21,37,97,75.0,70.0,5.0,5.0,9.0,0.0,9.0
19,36,2,76.5,62.5,14.0,14.0,9.5,0.0,9.5
22,38,34,78.5,73.5,5.0,5.0,8.5,0.0,8.5
25,38,34,88.5,83.5,5.0,5.0,2.5,0.0,2.5
24,97,1,89.0,79.0,10.0,10.0,2.0,0.0,2.0
23,37,36,91.0,83.0,8.0,8.0,10.0,0.0,10.0
26,37,97,97.5,92.5,5.0,5.0,7.5,0.0,7.5
