agent_id,start,goal,arrival_time,departure_time,taxi_time,optimal taxi_time,waiting_time,taxi_delay,total_delay
6,36,1,18.5,5.5,13.0,13.0,4.5,0.0,4.5
7,98,2,24.5,9.5,15.0,15.0,4.5,0.0,4.5
9,38,98,27.5,19.5,8.0,8.0,6.5,0.0,6.5
8,35,1,29.5,16.5,13.0,12.0,7.5,1.0,8.5
11,37,98,38.5,29.5,9.0,9.0,8.5,0.0,8.5
10,97,2,39.5,28.5,11.0,11.0,11.5,0.0,11.5
13,38,35,43.5,37.5,6.0,6.0,8.5,0.0,8.5
12,36,1,48.0,34.5,13.5,13.0,9.5,0.5,10.0
15,97,1,54.5,44.5,10.0,10.0,7.5,0.0,7.5
14,34,1,57.0,44.0,13.0,11.0,11.0,2.0,13.0
17,97,1,60.0,48.5,11.5,10.0,3.5,1.5,5.0
16,98,1,62.5,48.5,14.0,14.0,7.5,0.0,7.5
18,38,98,66.0,58.0,8.0,8.0,9.0,0.0,9.0
19,97,2,79.5,68.5,11.0,11.0,15.5,0.0,15.5
22,38,36,79.5,72.5,7.0,7.0,7.5,0.0,7.5
20,35,2,84.0,69.0,15.0,13.0,12.0,2.0,14.0
21,34,1,84.0,73.0,11.0,11.0,12.0,0.0,12.0
23,98,2,87.5,72.0,15.5,15.0,3.0,0.5,3.5
24,37,35,95.5,87.5,8.0,7.0,14.5,1.0,15.5
25,38,98,96.5,88.5,8.0,8.0,11.5,0.0,11.5
26,36,1,107.0,94.0,13.0,13.0,13.0,0.0,13.0
